onset	duration	trial_type	rating	response_time	database	identifier
6.259	6.010	vp	3	2.943	iaps	4652
21.136	6.016	vp	2	1.301	iaps	4623
32.436	6.016	vp	2	1.612	iaps	5811
48.535	6.016	dn	3	3.438	iaps	2715
61.650	6.016	dn	n/a	n/a	iaps	6370
74.748	6.015	dn	2	2.163	iaps	3300
90.835	6.009	ip	2	2.371	iaps	7400
103.509	6.009	ip	2	2.310	iaps	2341
116.973	6.011	ip	3	1.389	iaps	5450
133.068	6.016	vn	1	1.630	iaps	6210
145.868	6.016	vn	2	1.428	iaps	9470
159.268	6.014	vn	3	1.483	iaps	2753
175.363	6.015	dp	1	1.891	iaps	4659
189.350	6.010	dp	2	1.927	iaps	8080
201.524	6.008	dp	3	3.143	iaps	5660
217.589	6.011	in	4	1.376	iaps	6311
231.083	6.016	in	4	2.713	iaps	9265
243.783	6.017	in	4	2.108	iaps	7361
259.882	6.014	vt	1	2.032	iaps	7175
272.979	6.015	vt	1	1.934	iaps	6150
286.077	6.006	vt	1	1.655	iaps	7004
302.148	6.008	dn	1	2.207	iaps	9520
316.721	6.010	dn	2	2.694	iaps	9500
328.315	6.016	dn	3	1.709	iaps	9600
344.415	6.016	ip	4	1.380	iaps	4614
358.314	6.015	ip	3	2.749	iaps	2346
370.614	6.012	ip	4	1.217	iaps	8185
386.698	6.009	vn	2	2.190	iaps	6260
400.456	6.008	vn	1	2.041	iaps	2692
412.831	6.006	vn	2	3.574	iaps	9415
428.900	6.013	dp	3	2.006	iaps	1620
443.797	6.016	dp	3	1.988	iaps	7270
455.096	6.015	dp	4	1.189	iaps	2331
471.179	6.013	vt	1	1.685	iaps	2381
484.063	6.010	vt	1	2.203	iaps	2890
497.338	6.008	vt	1	2.260	iaps	2493
513.402	6.010	in	3	1.678	iaps	9452
527.782	6.013	in	3	1.677	iaps	6244
539.579	6.017	in	4	1.776	iaps	6315
555.679	6.015	vp	2	1.519	iaps	8350
570.076	6.015	vp	1	1.562	iaps	8400
581.856	6.006	vp	1	1.425	iaps	5260
