trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	582
2	go	4	7	1	1	479
3	go	1	7	1	1	344
4	go	1	13	1	1	348
5	go	5	16	1	1	346
6	go	1	16	1	1	352
7	go	8	4	1	1	268
8	go	6	10	1	1	391
9	go	5	7	1	1	396
10	go	7	16	1	1	370
11	go	7	4	1	1	410
12	go	9	4	1	1	402
13	go	2	4	1	1	405
14	nogo	3	10	1	0	790
15	go	8	16	1	1	583
16	go	5	4	1	1	518
17	go	5	4	1	1	467
18	go	6	13	1	1	333
19	go	1	7	1	1	407
20	go	8	10	1	1	408
21	go	9	16	1	1	746
22	go	8	4	1	1	622
23	go	2	13	1	1	466
24	go	7	16	1	1	341
25	go	6	4	1	1	534
26	go	4	10	1	1	454
27	go	8	13	1	1	447
28	go	6	10	1	1	557
29	go	8	16	1	1	409
30	go	2	4	1	1	401
31	go	9	10	1	1	486
32	go	8	16	1	1	391
33	go	9	10	1	1	310
34	go	5	16	1	1	439
35	go	2	7	1	1	304
36	go	4	4	1	1	479
37	nogo	3	7	0	1	n/a
38	go	5	13	1	1	263
39	go	5	16	1	1	302
40	go	6	16	1	1	344
41	nogo	3	13	1	0	380
42	go	2	7	1	1	327
43	go	7	13	1	1	421
44	go	5	4	1	1	447
45	go	7	4	1	1	465
46	go	8	7	1	1	365
47	go	2	4	1	1	448
48	go	7	10	1	1	440
49	go	4	10	1	1	433
50	go	1	13	1	1	566
51	nogo	3	4	0	1	n/a
52	go	7	16	1	1	298
53	go	4	10	1	1	274
54	go	6	13	1	1	296
55	go	4	13	1	1	299
56	go	8	4	1	1	426
57	go	8	7	1	1	362
58	go	4	4	1	1	416
59	go	1	13	1	1	734
60	go	9	10	1	1	568
61	go	9	10	1	1	370
62	go	4	4	1	1	454
63	go	8	7	1	1	447
64	go	2	10	1	1	439
65	go	2	7	1	1	417
66	go	8	10	1	1	389
67	go	7	13	1	1	377
68	nogo	3	16	1	0	341
69	go	4	7	1	1	273
70	go	7	16	1	1	485
71	go	1	13	1	1	305
72	go	4	10	1	1	302
73	nogo	3	13	0	1	n/a
74	go	5	16	1	1	305
75	go	9	13	1	1	282
76	go	8	7	1	1	342
77	go	4	13	1	1	392
78	go	7	13	1	1	542
79	go	4	4	1	1	445
80	go	1	4	1	1	656
81	go	2	10	1	1	491
82	go	6	13	1	1	428
83	go	6	10	1	1	584
84	go	4	7	1	1	413
85	go	6	7	1	1	497
86	go	6	16	1	1	421
87	go	9	10	1	1	457
88	go	9	16	1	1	428
89	go	7	10	1	1	443
90	go	6	10	1	1	437
91	go	4	16	1	1	449
92	go	1	16	1	1	551
93	go	7	7	1	1	406
94	nogo	3	4	0	1	n/a
95	nogo	3	13	1	0	306
96	go	9	10	1	1	592
97	go	8	13	1	1	500
98	go	2	7	1	1	394
99	go	7	4	1	1	406
100	go	6	13	1	1	303
101	go	6	10	1	1	476
102	go	1	7	1	1	491
103	go	9	10	1	1	349
104	go	9	7	1	1	299
105	nogo	3	10	0	1	n/a
106	go	1	13	1	1	441
107	go	4	13	1	1	307
108	go	1	10	1	1	482
109	go	1	7	1	1	395
110	go	2	10	1	1	419
111	nogo	3	4	0	1	n/a
112	go	6	10	1	1	329
113	go	8	4	1	1	340
114	go	5	13	1	1	430
115	go	9	7	1	1	423
116	nogo	3	16	0	1	n/a
117	go	9	4	1	1	301
118	go	5	16	1	1	260
119	go	5	7	1	1	405
120	go	4	16	1	1	356
121	go	2	10	1	1	602
122	go	6	7	1	1	386
123	go	8	7	1	1	638
124	nogo	3	4	0	1	n/a
125	go	8	7	1	1	263
126	go	4	16	1	1	396
127	go	4	10	1	1	368
128	go	2	16	1	1	382
129	go	5	16	1	1	353
130	go	2	4	1	1	553
131	go	1	7	1	1	472
132	go	1	4	1	1	442
133	go	5	7	1	1	473
134	go	9	7	1	1	443
135	go	5	4	1	1	459
136	go	4	4	1	1	463
137	go	5	7	1	1	456
138	nogo	3	10	0	1	n/a
139	go	4	16	1	1	275
140	go	2	4	1	1	410
141	go	5	10	1	1	537
142	go	6	16	1	1	417
143	go	9	13	1	1	364
144	go	4	13	1	1	378
145	go	6	7	1	1	395
146	nogo	3	7	0	1	n/a
147	go	1	13	1	1	338
148	go	5	7	1	1	439
149	go	5	10	1	1	443
150	go	4	4	1	1	436
151	go	6	10	1	1	451
152	go	4	16	1	1	352
153	go	5	16	1	1	450
154	go	5	7	1	1	434
155	go	6	13	1	1	416
156	go	2	10	1	1	458
157	nogo	3	16	0	1	n/a
158	go	8	13	1	1	359
159	nogo	3	13	1	0	273
160	go	1	4	1	1	326
161	go	9	10	1	1	479
162	nogo	3	4	0	1	n/a
163	go	2	13	1	1	417
164	go	7	13	1	1	341
165	go	6	4	1	1	378
166	go	6	4	1	1	607
167	go	2	16	1	1	432
168	go	2	13	1	1	480
169	go	8	7	1	1	631
170	go	8	16	1	1	644
171	go	6	16	1	1	423
172	nogo	3	4	0	1	n/a
173	go	2	4	1	1	403
174	go	1	13	1	1	379
175	go	6	10	1	1	400
176	go	1	16	1	1	312
177	nogo	3	13	0	1	n/a
178	go	1	7	1	1	337
179	go	7	13	1	1	419
180	go	2	7	1	1	412
181	go	9	10	1	1	428
182	go	9	4	1	1	486
183	go	8	10	1	1	429
184	go	7	4	1	1	405
185	go	2	10	1	1	561
186	go	7	10	1	1	425
187	go	9	13	1	1	352
188	go	7	7	1	1	572
189	go	1	13	1	1	497
190	go	4	16	1	1	342
191	go	8	4	1	1	504
192	go	5	4	1	1	655
193	go	9	10	1	1	399
194	go	5	4	1	1	391
195	go	6	13	1	1	334
196	go	9	10	1	1	403
197	nogo	3	7	0	1	n/a
198	go	9	13	1	1	276
199	go	8	16	1	1	388
200	go	7	10	1	1	360
201	nogo	3	4	0	1	n/a
202	go	4	10	1	1	261
203	nogo	3	16	1	0	258
204	go	1	7	1	1	277
205	go	6	7	1	1	390
206	go	5	16	1	1	370
207	go	9	13	1	1	351
208	go	2	7	1	1	485
209	go	7	13	1	1	416
210	go	7	16	1	1	409
211	go	1	7	1	1	372
212	go	8	7	1	1	647
213	go	7	16	1	1	610
214	go	1	16	1	1	924
215	go	7	13	1	1	669
216	nogo	3	10	0	1	n/a
217	nogo	3	4	0	1	n/a
218	go	2	13	1	1	479
219	go	2	16	1	1	351
220	go	7	7	1	1	435
221	go	5	13	1	1	382
222	nogo	3	16	0	1	n/a
223	go	7	16	1	1	268
224	go	8	4	1	1	478
225	go	9	16	1	1	340
