onset	duration	trial_type	rating	response_time	database	identifier
6.248	6.011	vp	1	1.066	iaps	5460
21.124	6.008	vp	2	1.604	iaps	4622
32.398	6.007	vp	1	0.712	iaps	7480
48.481	6.016	dn	2	0.815	iaps	2700
61.598	6.016	dn	2	1.657	iaps	9007
74.697	6.016	dn	3	2.526	iaps	3400
90.795	6.015	ip	4	1.353	iaps	8161
103.493	6.005	ip	3	1.321	iaps	1721
116.963	6.010	ip	4	1.117	iaps	5621
133.030	6.007	vn	3	1.711	iaps	6555
145.813	6.004	vn	1	1.124	iaps	9430
159.196	6.017	vn	1	1.372	iaps	2710
175.297	6.016	dp	2	0.875	iaps	5480
189.294	6.015	dp	2	1.361	iaps	8170
201.492	6.015	dp	2	1.543	iaps	7280
217.579	6.009	in	3	1.810	iaps	6834
231.045	6.008	in	4	1.020	iaps	9341
243.728	6.005	in	3	1.191	iaps	9330
259.812	6.016	vt	1	0.621	iaps	7705
272.911	6.017	vt	1	0.994	iaps	7179
286.010	6.015	vt	1	0.988	iaps	7233
302.108	6.015	dn	2	0.753	iaps	9592
316.694	6.009	dn	1	1.571	iaps	9471
328.269	6.009	dn	2	3.830	iaps	9611
344.349	6.018	ip	4	0.894	iaps	4180
358.230	6.013	ip	4	0.919	iaps	2224
370.527	6.016	ip	4	1.198	iaps	8186
386.625	6.015	vn	2	0.585	iaps	6831
400.423	6.016	vn	1	1.081	iaps	2688
412.829	6.007	vn	2	1.182	iaps	9342
428.892	6.009	dp	2	1.359	iaps	1510
443.765	6.010	dp	2	1.156	iaps	7580
455.059	6.016	dp	3	1.771	iaps	1650
471.159	6.016	vt	1	1.033	iaps	2393
484.057	6.016	vt	1	0.985	iaps	7080
497.355	6.015	vt	1	0.884	iaps	2840
513.441	6.010	in	4	0.892	iaps	9400
527.809	6.007	in	3	0.986	iaps	6830
539.581	6.011	in	4	1.112	iaps	7380
555.675	6.016	vp	1	1.025	iaps	8193
570.074	6.017	vp	2	0.799	iaps	8501
581.873	6.016	vp	1	0.562	iaps	5594
