onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.043845141	14.20908858	11	PRP1	1.043845141	3.20341485	8.252415185	0.701340301	8.953755486	1
17.38945459	14.02841629	11	PRP2	17.38945459	19.40043665	24.41756743	0.530680467	24.9482479	1
32.62095208	14.07841842	8	PRP1	32.62095208	34.66393947	39.69904827	0.659492633	40.35854091	1
50.90501089	14.07976863	9	PRP1	50.90501089	52.94422487	57.98450523	0.464454719	58.44895995	1
67.08726495	14.02102986	1	computer	67.08726495	69.10132408	74.10777756	0.311041546	74.4188191	-1
84.20617783	14.02841081	10	PRP2	84.20617783	86.21665937	91.23433062	0.419054805	91.65338542	1
100.3379684	14.02977825	2	computer	100.3379684	102.3499331	107.3676303	0.446309032	107.8139393	-1
118.4704562	14.02858581	2	PRP3	118.4704562	120.4822637	125.4987825	0.478264351	125.9770469	-1
133.5988424	14.03077891	3	PRP4	133.5988424	135.612888	140.6293126	0.635933859	141.2652464	-1
149.7357227	14.01468	3	computer	149.7357227	151.7428702	156.7501043	0.579678819	157.3297831	-1
164.8522498	14.02066746	2	computer	164.8522498	166.8663327	171.8726691	0.659464704	172.5321338	-1
179.9717628	14.02846696	3	PRP5	179.9717628	181.9823257	186.9999992	0.394506392	187.3945056	-1
196.1060516	14.02741933	9	computer	196.1060516	198.1153276	203.1332028	0.658880507	203.7920833	1
211.2431935	14.03908718	2	PRP6	211.2431935	213.2650703	218.2820658	0.653855525	218.9359213	-1
226.4011364	14.02782952	3	PRP6	226.4011364	228.4126103	233.4288754	0.52858309	233.9574585	-1
244.5385297	14.02706329	9	PRP2	244.5385297	246.5538842	251.5653299	0.787362366	252.3526923	1
259.6848268	14.02186043	3	computer	259.6848268	261.6977163	266.7064668	0.479171959	267.1856387	-1
276.8038349	14.02762596	4	computer	276.8038349	278.8145737	283.831225	0.860136677	284.6913617	-1
291.9356824	14.02964486	8	PRP4	291.9356824	293.9474655	298.9650439	0.558158719	299.5232026	1
307.0693826	14.02876711	1	PRP3	307.0693826	309.0811919	314.0979097	0.830589807	314.9284996	-1
322.2039692	14.02539103	11	PRP5	322.2039692	324.2122778	329.2289239	1.030463609	330.2593875	1
337.3330251	14.02674019	9	computer	337.3330251	339.3425733	344.3595344	0.573727392	344.9332618	1
354.4620913	14.01846257	4	PRP4	354.4620913	356.4725275	361.4803396	0.420537125	361.9008767	-1
369.6876062	14.09303867	10	PRP1	369.6876062	371.729994	376.7804192	0.554950603	377.3353698	1
386.8862685	14.02748291	9	computer	386.8862685	388.8970312	393.9135164	0.617717672	394.5312341	1
402.0169872	14.02976559	9	PRP4	402.0169872	404.029863	409.0465144	0.557083896	409.6035983	1
418.154883	14.02348343	4	PRP5	418.154883	420.161579	425.178153	0.478039031	425.656192	-1
435.2781447	14.03017582	11	computer	435.2781447	437.2925088	442.3080836	0.463937151	442.7720207	1
452.4175442	14.02108909	10	PRP5	452.4175442	454.429556	459.438404	0.475042873	459.9134469	1
469.5547334	14.01319342	4	PRP6	469.5547334	471.5614291	476.5676873	0.332756359	476.9004436	-1
484.6686193	14.02698	8	PRP2	484.6686193	486.6779099	491.6953766	0.82770394	492.5230806	1
501.8017446	14.02693545	1	PRP6	501.8017446	503.8110592	508.8283938	0.470970456	509.2993642	-1
517.9371568	14.02356985	3	PRP3	517.9371568	519.9427432	524.9604753	0.046259707	525.006735	-1
535.0624746	14.0276981	4	PRP3	535.0624746	537.0741447	542.0898322	0.035646137	542.1254784	-1
552.1920631	14.01887276	10	computer	552.1920631	554.204077	559.210659	0.55029066	559.7609496	1
567.3203366	14.0134286	8	computer	567.3203366	569.3276254	574.3334796	0.578699633	574.9121792	1
