onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.011	dn	2	2.284	iaps	2455
20.422	6.017	dn	2	1.247	iaps	9920
32.422	6.016	dn	2	2.179	iaps	6213
48.522	6.015	ip	3	2.966	iaps	1500
62.936	6.016	ip	1	1.138	iaps	8034
74.734	6.004	ip	3	1.391	iaps	8120
90.805	6.008	vn	1	2.689	iaps	9180
104.171	6.006	vn	2	1.532	iaps	2120
116.955	6.017	vn	3	2.279	iaps	2683
133.054	6.016	dp	2	1.924	iaps	2395
145.354	6.016	dp	1	1.245	iaps	8510
159.252	6.014	dp	2	2.006	iaps	4610
175.348	6.006	vt	1	1.766	iaps	5740
188.113	6.007	vt	1	2.215	iaps	7009
201.487	6.007	vt	1	1.811	iaps	7161
217.570	6.017	in	3	2.204	iaps	2590
232.453	6.017	in	4	1.722	iaps	6300
243.752	6.016	in	4	2.031	iaps	6230
259.850	6.015	vp	2	1.691	iaps	8178
272.336	6.011	vp	2	2.141	iaps	2209
286.002	6.009	vp	2	3.175	iaps	1540
302.075	6.010	in	3	3.583	iaps	6561
316.652	6.016	in	3	2.806	iaps	9561
328.252	6.016	in	4	2.907	iaps	9420
344.352	6.020	vt	1	1.783	iaps	7002
358.066	6.015	vt	1	2.195	iaps	2190
370.563	6.004	vt	1	2.203	iaps	7187
386.644	6.007	dp	2	3.787	iaps	4641
401.707	6.010	dp	1	2.395	iaps	7350
412.810	6.008	dp	1	1.973	iaps	2391
428.901	6.016	vn	3	2.352	iaps	1274
441.200	6.016	vn	2	2.520	iaps	9041
455.099	6.015	vn	3	2.631	iaps	9050
471.196	6.015	ip	3	3.999	iaps	4800
484.583	6.009	ip	3	4.001	iaps	4290
497.341	6.009	ip	3	4.001	iaps	8179
513.433	6.004	dn	2	3.426	iaps	2981
525.816	6.016	dn	2	2.706	iaps	3220
539.616	6.016	dn	1	1.629	iaps	2278
555.714	6.015	vp	2	2.190	iaps	5600
570.710	6.004	vp	2	3.221	iaps	5700
581.876	6.005	vp	2	1.593	iaps	2170
