onset	duration	trial_type	rating	response_time	database	identifier
6.258	6.004	vp	4	2.909	iaps	4652
21.142	6.017	vp	4	1.277	iaps	4623
32.442	6.016	vp	4	1.405	iaps	5811
48.540	6.014	dn	3	4.000	iaps	2715
61.654	6.016	dn	3	2.184	iaps	6370
74.741	6.010	dn	2	0.990	iaps	3300
90.815	6.010	ip	4	1.460	iaps	7400
103.480	6.011	ip	4	0.921	iaps	2341
116.974	6.017	ip	4	1.368	iaps	5450
133.074	6.015	vn	4	2.331	iaps	6210
145.872	6.015	vn	2	2.196	iaps	9470
159.269	6.004	vn	4	1.109	iaps	2753
175.350	6.007	dp	4	1.366	iaps	4659
189.323	6.006	dp	3	3.477	iaps	8080
201.489	6.006	dp	2	1.010	iaps	5660
217.560	6.013	in	3	1.217	iaps	6311
231.056	6.016	in	4	1.180	iaps	9265
243.755	6.015	in	2	1.957	iaps	7361
259.851	6.004	vt	1	1.977	iaps	7175
272.921	6.010	vt	1	1.609	iaps	6150
285.988	6.008	vt	1	1.376	iaps	7004
302.072	6.004	dn	3	1.343	iaps	9520
316.655	6.016	dn	2	0.852	iaps	9500
328.254	6.017	dn	4	0.948	iaps	9600
344.353	6.033	ip	4	1.139	iaps	4614
358.267	6.015	ip	4	1.022	iaps	2346
370.565	6.006	ip	4	0.942	iaps	8185
386.629	6.008	vn	4	1.290	iaps	6260
400.404	6.004	vn	4	1.548	iaps	2692
412.806	6.013	vn	4	0.963	iaps	9415
428.904	6.016	dp	1	0.950	iaps	1620
443.802	6.015	dp	2	1.184	iaps	7270
455.100	6.015	dp	2	1.428	iaps	2331
471.169	6.010	vt	3	2.509	iaps	2381
484.045	6.008	vt	3	1.682	iaps	2890
497.309	6.010	vt	4	1.166	iaps	2493
513.402	6.016	in	4	1.152	iaps	9452
527.802	6.016	in	4	0.933	iaps	6244
539.601	6.016	in	4	1.023	iaps	6315
555.698	6.015	vp	3	3.688	iaps	8350
570.085	6.010	vp	4	1.198	iaps	8400
581.859	6.008	vp	3	1.213	iaps	5260
