onset	duration	trial_type	rating	response_time	database	identifier
6.271	6.005	vp	n/a	n/a	iaps	5201
21.153	6.007	vp	n/a	n/a	iaps	4660
32.433	6.010	vp	n/a	n/a	iaps	8190
48.509	6.017	dn	n/a	n/a	iaps	2730
61.626	6.017	dn	n/a	n/a	iaps	8485
74.725	6.016	dn	n/a	n/a	iaps	2751
90.824	6.015	ip	n/a	n/a	iaps	8300
103.509	6.011	ip	n/a	n/a	iaps	2304
116.986	6.007	ip	n/a	n/a	iaps	7470
133.049	6.009	vn	n/a	n/a	iaps	2900
145.813	6.012	vn	n/a	n/a	iaps	9290
159.208	6.016	vn	n/a	n/a	iaps	2750
175.308	6.016	dp	2	2.027	iaps	5629
189.305	6.016	dp	n/a	n/a	iaps	8461
201.503	6.015	dp	n/a	n/a	iaps	7501
217.573	6.010	in	4	2.422	iaps	6571
231.041	6.007	in	n/a	n/a	iaps	9046
243.712	6.012	in	n/a	n/a	iaps	9006
259.807	6.016	vt	n/a	n/a	iaps	7041
272.907	6.016	vt	n/a	n/a	iaps	7010
286.004	6.016	vt	n/a	n/a	iaps	7034
302.102	6.004	dn	n/a	n/a	iaps	9417
316.683	6.006	dn	n/a	n/a	iaps	9409
328.247	6.009	dn	n/a	n/a	iaps	9630
344.323	6.016	ip	n/a	n/a	iaps	4651
358.208	6.014	ip	n/a	n/a	iaps	4599
370.506	6.016	ip	n/a	n/a	iaps	8497
386.603	6.016	vn	n/a	n/a	iaps	3550
400.401	6.016	vn	n/a	n/a	iaps	2691
412.806	6.008	vn	n/a	n/a	iaps	9102
428.870	6.008	dp	n/a	n/a	iaps	1731
443.742	6.012	dp	n/a	n/a	iaps	8200
455.024	6.014	dp	n/a	n/a	iaps	2216
471.120	6.017	vt	n/a	n/a	iaps	2850
484.019	6.016	vt	n/a	n/a	iaps	7000
497.317	6.015	vt	n/a	n/a	iaps	5534
513.403	6.010	in	n/a	n/a	iaps	9160
527.770	6.007	in	n/a	n/a	iaps	3160
539.537	6.004	in	n/a	n/a	iaps	6838
555.636	6.016	vp	n/a	n/a	iaps	8502
570.036	6.016	vp	2	1.154	iaps	8540
581.852	6.016	vp	n/a	n/a	iaps	7220
