onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.015	dp	n/a	n/a	iaps	4626
18.643	6.016	dp	1	1.410	iaps	8490
32.441	6.005	dp	2	1.790	iaps	5270
48.522	6.008	vn	2	3.999	iaps	9340
62.102	6.011	vn	2	2.515	iaps	7359
74.697	6.016	vn	2	2.110	iaps	2276
90.796	6.017	ip	4	1.005	iaps	5623
105.778	6.016	ip	4	1.064	iaps	4603
116.962	6.013	ip	4	1.255	iaps	4670
133.056	6.006	dn	1	1.397	iaps	1111
146.128	6.008	dn	1	1.092	iaps	8230
159.196	6.004	dn	2	1.506	iaps	6312
175.279	6.016	vt	2	2.662	iaps	7491
189.178	6.017	vt	1	2.132	iaps	7170
201.477	6.015	vt	1	1.662	iaps	7235
217.575	6.016	in	4	3.977	iaps	1275
230.261	6.010	in	4	2.236	iaps	9280
243.728	6.008	in	4	1.353	iaps	9120
259.811	6.004	vp	3	1.167	iaps	8162
274.181	6.012	vp	2	1.190	iaps	8531
285.977	6.017	vp	2	0.934	iaps	2352
302.076	6.016	dn	n/a	n/a	iaps	6530
314.874	6.016	dn	1	0.969	iaps	9584
328.271	6.005	dn	1	1.458	iaps	9000
344.335	6.015	vp	3	2.586	iaps	8503
357.915	6.011	vp	3	1.348	iaps	2650
370.493	6.017	vp	4	2.192	iaps	1340
386.577	6.016	in	4	1.533	iaps	9622
400.782	6.009	in	4	1.082	iaps	6242
412.783	6.004	in	4	1.131	iaps	1525
428.841	6.011	vt	2	1.017	iaps	5510
443.607	6.009	vt	1	1.561	iaps	7006
454.975	6.005	vt	2	0.889	iaps	7185
471.058	6.017	dp	1	1.322	iaps	8030
486.040	6.017	dp	1	2.075	iaps	4608
497.241	6.015	dp	1	2.614	iaps	2311
513.338	6.015	vn	3	1.902	iaps	9250
527.023	6.011	vn	3	1.506	iaps	2141
539.490	6.009	vn	3	1.289	iaps	3061
555.563	6.019	ip	3	1.094	iaps	1999
568.040	6.017	ip	4	1.134	iaps	5779
581.740	6.016	ip	4	1.620	iaps	8380
