onset	duration	trial_type	rating	response_time	database	identifier
6.258	6.012	dp	2	1.252	iaps	5629
18.654	6.016	dp	3	3.305	iaps	8497
32.453	6.017	dp	1	0.791	iaps	7470
48.551	6.016	vn	2	1.041	iaps	9409
62.166	6.015	vn	2	1.492	iaps	8485
74.763	6.005	vn	2	2.287	iaps	2900
90.827	6.009	ip	4	1.751	iaps	7501
105.808	6.011	ip	3	1.292	iaps	4660
117.002	6.017	ip	3	1.469	iaps	7220
133.102	6.016	dn	2	0.957	iaps	2691
146.200	6.016	dn	3	1.753	iaps	9006
159.298	6.016	dn	2	1.094	iaps	6571
175.395	6.006	vt	1	2.023	iaps	7041
189.268	6.008	vt	2	2.135	iaps	7000
201.540	6.011	vt	2	1.191	iaps	7034
217.634	6.017	in	4	1.599	iaps	2730
230.334	6.016	in	3	1.249	iaps	9290
243.833	6.016	in	2	1.493	iaps	9102
259.916	6.012	vp	2	1.963	iaps	8300
274.299	6.010	vp	1	1.204	iaps	8540
286.075	6.009	vp	2	0.802	iaps	4599
302.139	6.010	dn	2	1.413	iaps	6838
314.933	6.016	dn	1	1.841	iaps	9417
328.332	6.017	dn	1	1.821	iaps	9046
344.448	6.015	vp	2	1.248	iaps	8502
358.031	6.013	vp	2	1.775	iaps	4651
370.626	6.005	vp	1	1.497	iaps	1731
386.690	6.009	in	3	1.148	iaps	9630
400.854	6.010	in	2	0.789	iaps	3550
412.831	6.016	in	3	1.575	iaps	2750
428.931	6.017	vt	1	0.932	iaps	2850
443.730	6.016	vt	1	1.193	iaps	5534
455.128	6.016	vt	2	0.706	iaps	7010
471.214	6.010	dp	2	2.154	iaps	8200
486.180	6.007	dp	2	2.172	iaps	5201
497.347	6.007	dp	1	2.246	iaps	2304
513.418	6.012	vn	2	2.333	iaps	9160
527.113	6.016	vn	2	1.523	iaps	2751
539.612	6.016	vn	3	1.331	iaps	3160
555.696	6.013	ip	3	1.694	iaps	2216
568.178	6.011	ip	4	0.617	iaps	8190
581.862	6.009	ip	4	0.878	iaps	8461
