onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.017	vp	n/a	n/a	iaps	4640
21.146	6.016	vp	n/a	n/a	iaps	4607
32.445	6.015	vp	n/a	n/a	iaps	7430
48.542	6.004	dn	2	1.360	iaps	2490
61.639	6.007	dn	2	0.994	iaps	9042
74.720	6.009	dn	2	1.437	iaps	6243
90.796	6.016	ip	n/a	n/a	iaps	8180
103.496	6.016	ip	4	0.898	iaps	2208
116.995	6.016	ip	4	0.944	iaps	5820
133.093	6.016	vn	n/a	n/a	iaps	6250
145.890	6.004	vn	n/a	n/a	iaps	9530
159.255	6.007	vn	n/a	n/a	iaps	4621
175.328	6.006	dp	2	1.111	iaps	4680
189.311	6.016	dp	2	1.122	iaps	8210
201.511	6.017	dp	1	1.004	iaps	7260
217.611	6.016	in	n/a	n/a	iaps	6821
231.109	6.015	in	4	1.220	iaps	9331
243.793	6.012	in	4	0.847	iaps	9320
259.876	6.009	vt	1	1.136	iaps	7950
272.943	6.006	vt	1	0.977	iaps	7050
286.015	6.011	vt	1	0.894	iaps	7090
302.093	6.016	dn	2	0.930	iaps	9621
316.693	6.015	dn	2	0.865	iaps	9620
328.292	6.016	dn	2	1.044	iaps	9830
344.388	6.004	ip	4	0.811	iaps	2345
358.259	6.009	ip	4	0.812	iaps	2310
370.526	6.007	ip	n/a	n/a	iaps	8341
386.616	6.009	vn	n/a	n/a	iaps	6550
400.408	6.026	vn	n/a	n/a	iaps	2053
412.825	6.016	vn	2	0.818	iaps	9432
428.923	6.015	dp	2	0.951	iaps	1463
443.843	6.009	dp	2	1.153	iaps	8090
455.107	6.010	dp	1	1.176	iaps	1722
471.174	6.007	vt	1	0.917	iaps	2214
484.041	6.004	vt	1	0.967	iaps	7035
497.324	6.017	vt	1	0.980	iaps	7020
513.431	6.009	in	n/a	n/a	iaps	9495
527.843	6.012	in	n/a	n/a	iaps	6510
539.637	6.015	in	n/a	n/a	iaps	9001
555.723	6.010	vp	n/a	n/a	iaps	8370
570.098	6.009	vp	2	0.859	iaps	8496
581.862	6.010	vp	2	0.884	iaps	5000
