onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.048533723	14.10992309	9	PRP1	1.048533723	3.142237133	8.158066065	0.607941385	8.76600745	1
18.32851361	14.02696251	11	PRP2	18.32851361	20.33868639	25.35515671	0.553202221	25.90835893	1
33.48272635	14.02068475	9	PRP2	33.48272635	35.49034321	40.50308142	0.474857131	40.97793855	1
48.62837474	14.02173927	1	computer	48.62837474	50.64077475	55.6497921	0.614302507	56.26409461	1
64.77758812	14.0314936	9	PRP3	64.77758812	66.79085478	71.80833424	0.563640088	72.37197432	1
79.94277347	14.03168942	2	PRP4	79.94277347	81.95677089	86.97423253	0.464804371	87.4390369	1
98.09326462	14.03070657	1	PRP4	98.09326462	100.1072155	105.1237102	0.406920053	105.5306303	1
116.244367	14.02642194	3	computer	116.244367	118.253738	123.270548	0.491141072	123.7616891	1
131.3966959	14.02189631	10	PRP2	131.3966959	133.4055826	138.4182727	0.532724734	138.9509974	1
147.5291891	14.01943925	4	PRP5	147.5291891	149.5397103	154.5483402	0.412255859	154.960596	1
162.658554	14.02000655	3	PRP5	162.658554	164.6723562	169.6783174	0.539318899	170.2176363	1
177.7980625	14.03170205	8	computer	177.7980625	179.8048482	184.8296496	0.532090845	185.3617404	1
194.9414155	14.03109819	4	computer	194.9414155	196.9550733	201.9722749	0.602656262	202.5749312	1
212.0921261	14.02824565	10	PRP3	212.0921261	214.1038744	219.1201038	0.527811284	219.6479151	1
228.2406981	14.02665546	4	computer	228.2406981	230.249919	235.2670749	0.600296527	235.8673714	1
246.3726898	14.01582433	8	PRP3	246.3726898	248.3806964	253.388235	0.480712186	253.8689472	1
262.5075484	14.01981286	2	computer	262.5075484	264.5213729	269.5271395	0.520999468	270.0481389	1
278.6419331	14.02986906	11	PRP3	278.6419331	280.6541842	285.6715371	0.548124613	286.2196617	1
293.7898144	14.03117314	10	computer	293.7898144	295.804553	300.8207309	0.67118905	301.49192	1
311.9404701	14.02876269	2	PRP1	311.9404701	313.9517173	318.9689648	0.4937397	319.4627045	1
327.0896854	14.0265565	3	PRP4	327.0896854	329.0987667	334.1159749	0.438959611	334.5549346	1
344.2257816	14.02030352	9	computer	344.2257816	346.236243	351.2458111	0.511742876	351.757554	1
361.3579087	14.01807786	2	computer	361.3579087	363.3694224	368.3757312	0.72025583	369.095987	1
376.4927353	14.02713189	11	computer	376.4927353	378.5030839	383.519543	0.585230537	384.1047735	1
394.6399255	14.03025084	4	PRP4	394.6399255	396.6522864	401.6698375	0.536120978	402.2059585	1
412.7879823	14.02901901	11	computer	412.7879823	414.8005274	419.8166779	0.606820912	420.4234988	1
427.9398242	14.02459832	1	PRP5	427.9398242	429.9478875	434.9641308	0.484007294	435.4481381	1
446.088796	14.01308264	1	PRP1	446.088796	448.0942147	453.1016279	0.606608035	453.708236	1
463.2209896	14.03096741	2	PRP5	463.2209896	465.2354604	470.2517264	0.551262328	470.8029887	1
479.3721298	14.03010293	8	PRP2	479.3721298	481.3846142	486.4020391	0.584102422	486.9861415	1
494.5257519	14.02583557	11	PRP1	494.5257519	496.53491	501.5513562	0.488643492	502.0399997	1
510.688769	14.02795222	10	computer	510.688769	512.6990709	517.7164918	0.559880288	518.2763721	1
