onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.062273033	14.19663705	2	computer	1.062273033	3.162497106	8.179727818	5.014892603	13.19462042	0
19.46472105	14.02989784	3	PRP1	19.46472105	21.47797735	26.4943251	1.092301909	27.586627	1
35.61516262	14.02963184	2	PRP2	35.61516262	37.62724573	42.64425434	0.812854535	43.45710888	-1
53.76395529	14.02934325	1	PRP1	53.76395529	55.77630334	60.79298913	0.579408129	61.37239726	-1
70.91260927	14.02805566	10	PRP3	70.91260927	72.92364647	77.94032798	0.725753843	78.66608182	1
86.04704564	14.01313514	2	PRP1	86.04704564	88.0537943	93.0598923	0.667226054	93.72711836	-1
102.1636817	14.02042595	1	computer	102.1636817	104.1764141	109.1838115	0.593333831	109.7771453	-1
120.3001269	14.03297465	9	PRP4	120.3001269	122.3091274	127.332783	0.392304296	127.7250873	1
136.4486338	14.02811973	8	PRP5	136.4486338	138.459019	143.4764405	0.778965774	144.2554063	1
152.5788727	14.03065271	3	computer	152.5788727	154.5916743	159.6089958	0.860301796	160.4692976	-1
167.7131908	14.02596864	3	computer	167.7131908	169.7224994	174.7388762	0.340829068	175.0797052	-1
182.8445574	14.0144912	10	PRP6	182.8445574	184.8525496	189.8585007	0.391151889	190.2496526	1
199.9546969	14.02124475	1	computer	199.9546969	201.967243	206.9756658	0.432721076	207.4083869	-1
215.081658	14.02772255	3	PRP3	215.081658	217.0919979	222.1091492	0.461146243	222.5702955	1
230.214375	14.02773336	1	PRP2	230.214375	232.224695	237.2417956	0.343775101	237.5855707	-1
245.3447161	14.03022887	3	PRP6	245.3447161	247.3584543	252.3746262	0.95274406	253.3273702	-1
260.4762385	14.02972015	10	PRP5	260.4762385	262.4885521	267.5056644	0.389944776	267.8956092	1
275.6105574	14.0257022	11	computer	275.6105574	277.619849	282.6359482	0.756303848	283.392252	1
290.7349418	14.02578771	2	PRP6	290.7349418	292.7401607	297.7605678	0.292657762	298.0532256	-1
305.8612705	14.0200263	9	computer	305.8612705	307.8739828	312.880998	0.408044175	313.2890422	1
322.9920056	14.03197826	9	PRP5	322.9920056	325.0073675	330.0236956	0.374073899	330.3977695	1
339.1280708	14.02880762	8	PRP4	339.1280708	341.1404268	346.1566006	0.530399768	346.6870004	1
355.2613168	14.02704259	8	computer	355.2613168	357.2728278	362.288087	0.715080373	363.0031674	1
371.3971497	14.02179215	10	computer	371.3971497	373.4064453	378.418643	0.657186733	379.0758297	1
387.5263282	14.02392763	11	computer	387.5263282	389.5395679	394.5499534	0.529363415	395.0793168	1
405.6409359	14.02152319	10	PRP4	405.6409359	407.6562436	412.6621552	0.479396472	413.1415517	1
420.7626829	14.02718189	3	PRP2	420.7626829	422.7725036	427.7895955	2.647602862	430.4371983	-1
435.8984513	14.02376684	8	PRP6	435.8984513	437.9046289	442.9220124	0.454546761	443.3765592	1
452.0278108	14.0270823	1	PRP3	452.0278108	454.0374263	459.0546066	0.377380015	459.4319866	-1
469.1559309	14.02876719	11	PRP5	469.1559309	471.1682576	476.1844357	0.354862601	476.5392983	1
485.2910093	14.01383174	4	PRP1	485.2910093	487.2987752	492.3046224	0.722463156	493.0270856	1
501.4057142	14.01536882	9	PRP3	501.4057142	503.4123179	508.4208718	0.451117191	508.8719889	1
518.5127681	14.02499515	11	PRP4	518.5127681	520.5204029	525.5375436	0.67582067	526.2133642	1
533.6462302	14.02553285	4	computer	533.6462302	535.6543082	540.6714975	0.326706349	540.9982038	1
551.7789453	14.02433886	9	computer	551.7789453	553.7856319	558.8029911	0.378610227	559.1816013	1
566.91447	14.01963572	4	PRP2	566.91447	568.9197101	573.9338911	1.055754594	574.9896457	1
