onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.017	vp	1	1.570	iaps	5460
21.145	6.015	vp	1	0.911	iaps	4622
32.443	6.016	vp	1	0.892	iaps	7480
48.540	6.006	dn	1	1.275	iaps	2700
61.629	6.008	dn	2	0.842	iaps	9007
74.702	6.010	dn	2	0.968	iaps	3400
90.778	6.017	ip	3	1.539	iaps	8161
103.478	6.017	ip	4	0.968	iaps	1721
116.978	6.016	ip	4	1.653	iaps	5621
133.075	6.015	vn	2	2.332	iaps	6555
145.872	6.005	vn	1	0.938	iaps	9430
159.245	6.008	vn	2	1.473	iaps	2710
175.310	6.006	dp	1	0.907	iaps	5480
189.294	6.016	dp	1	0.839	iaps	8170
201.493	6.017	dp	1	0.944	iaps	7280
217.593	6.016	in	4	2.286	iaps	6834
231.090	6.016	in	3	1.905	iaps	9341
243.776	6.011	in	3	0.995	iaps	9330
259.860	6.008	vt	1	1.028	iaps	7705
272.943	6.005	vt	1	2.322	iaps	7179
286.026	6.016	vt	1	0.771	iaps	7233
302.125	6.017	dn	2	1.886	iaps	9592
316.724	6.016	dn	2	1.210	iaps	9471
328.323	6.016	dn	2	0.794	iaps	9611
344.436	6.005	ip	3	0.845	iaps	4180
358.301	6.007	ip	4	1.767	iaps	2224
370.565	6.010	ip	4	1.102	iaps	8186
386.645	6.013	vn	2	0.950	iaps	6831
400.441	6.017	vn	3	1.104	iaps	2688
412.841	6.016	vn	2	2.179	iaps	9342
428.938	6.016	dp	n/a	n/a	iaps	1510
443.835	6.006	dp	2	1.671	iaps	7580
455.116	6.008	dp	1	0.721	iaps	1650
471.180	6.010	vt	1	1.004	iaps	2393
484.074	6.016	vt	1	0.934	iaps	7080
497.373	6.016	vt	1	1.836	iaps	2840
513.473	6.016	in	4	1.324	iaps	9400
527.871	6.015	in	4	1.677	iaps	6830
539.668	6.004	in	4	1.760	iaps	7380
555.739	6.009	vp	1	0.961	iaps	8193
570.105	6.006	vp	1	1.050	iaps	8501
581.872	6.004	vp	1	1.208	iaps	5594
