trial	response	correct_response	accuracy	reaction_time
1	7	7	1	954
2	10	10	1	2295
3	9	9	1	1364
4	77	7	0	2841
5	8	6	0	891
6	99	9	0	846
7	14	14	1	1445
8	15	15	1	2192
9	10	10	1	1574
10	8	8	1	1104
11	16	16	1	1838
12	13	13	1	2228
13	10	10	1	1656
14	9	9	1	1052
15	8	8	1	1385
16	13	13	1	1568
17	9	9	1	1217
18	7	7	1	1436
19	8	8	1	1327
20	9	9	1	1219
21	12	12	1	1437
22	14	14	1	1558
23	13	13	1	1830
24	9	9	1	1187
25	7	7	1	1247
26	8	8	1	1298
27	10	10	1	1495
28	12	12	1	1609
29	11	11	1	1519
30	13	8	0	1841
