trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	1	1	649
2	go	4	10	1	1	390
3	go	1	10	1	1	326
4	go	1	10	1	1	364
5	go	5	4	1	1	415
6	go	1	10	1	1	349
7	go	8	10	1	1	386
8	go	6	13	1	1	436
9	go	5	4	1	1	452
10	go	7	10	1	1	409
11	go	7	7	1	1	379
12	go	9	7	1	1	464
13	go	2	7	1	1	426
14	nogo	3	16	0	1	n/a
15	go	8	4	1	1	482
16	go	5	4	1	1	450
17	go	5	7	1	1	396
18	go	6	16	1	1	388
19	go	1	16	1	1	426
20	go	8	16	1	1	537
21	go	9	4	1	1	480
22	go	8	10	1	1	393
23	go	2	16	1	1	396
24	go	7	13	1	1	467
25	go	6	16	1	1	663
26	go	4	16	1	1	566
27	go	8	7	1	1	527
28	go	6	13	1	1	450
29	go	8	13	1	1	374
30	go	2	4	1	1	411
31	go	9	4	1	1	535
32	go	8	10	1	1	529
33	go	9	13	1	1	498
34	go	5	7	1	1	433
35	go	2	4	1	1	450
36	go	4	4	1	1	463
37	nogo	3	10	0	1	n/a
38	go	5	16	1	1	442
39	go	5	4	1	1	408
40	go	6	10	1	1	430
41	nogo	3	10	0	1	n/a
42	go	2	10	1	1	334
43	go	7	7	1	1	390
44	go	5	10	1	1	408
45	go	7	4	1	1	424
46	go	8	7	1	1	462
47	go	2	7	1	1	501
48	go	7	16	1	1	536
49	go	4	16	1	1	474
50	go	1	16	1	1	430
51	nogo	3	7	1	0	424
52	go	7	16	1	1	545
53	go	4	7	1	1	651
54	go	6	10	1	1	712
55	go	4	4	1	1	730
56	go	8	4	1	1	680
57	go	8	10	1	1	738
58	go	4	7	1	1	821
59	go	1	16	1	1	768
60	go	9	4	1	1	877
61	go	9	16	0	0	n/a
62	go	4	4	1	1	391
63	go	8	16	1	1	519
64	go	2	13	1	1	450
65	go	2	13	1	1	463
66	go	8	16	1	1	508
67	go	7	4	1	1	686
68	nogo	3	10	0	1	n/a
69	go	4	13	1	1	384
70	go	7	13	1	1	463
71	go	1	10	1	1	433
72	go	4	7	1	1	426
73	nogo	3	7	1	0	464
74	go	5	13	1	1	874
75	go	9	16	0	0	n/a
76	go	8	10	1	1	342
77	go	4	13	1	1	450
78	go	7	13	1	1	712
79	go	4	13	0	0	n/a
80	go	1	16	1	1	388
81	go	2	16	1	1	538
82	go	6	10	1	1	670
83	go	6	16	0	0	n/a
84	go	4	7	1	1	305
85	go	6	16	1	1	536
86	go	6	16	1	1	737
87	go	9	7	0	0	n/a
88	go	9	7	1	1	297
89	go	7	7	1	1	468
90	go	6	10	1	1	462
91	go	4	13	1	1	441
92	go	1	7	1	1	445
93	go	7	7	1	1	450
94	nogo	3	16	1	0	440
95	nogo	3	16	0	1	n/a
96	go	9	10	1	1	501
97	go	8	13	1	1	561
98	go	2	4	1	1	685
99	go	7	7	1	1	680
100	go	6	7	1	1	829
101	go	6	7	0	0	n/a
102	go	1	13	1	1	371
103	go	9	4	1	1	654
104	go	9	7	0	0	n/a
