trial	response	correct_response	accuracy	reaction_time
1	8	8	1	641
2	14	14	1	1182
3	1	16	0	2640
4	10	11	0	2076
5	6	6	1	622
6	12	10	0	781
7	9	13	0	1242
8	7	7	1	208
9	3	3	1	322
10	7	7	1	518
11	10	10	1	553
12	11	11	1	486
13	10	10	1	614
14	8	8	1	289
15	14	14	1	844
16	15	15	1	858
17	10	10	1	655
18	9	9	1	483
19	8	8	1	209
20	12	12	1	521
21	13	13	1	970
22	5	5	1	189
23	9	9	1	43
24	11	11	1	385
25	4	4	1	159
26	7	7	1	892
27	14	14	1	765
28	13	13	1	721
29	9	9	1	162
30	6	6	1	302
