trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1125
2	j	j	1	807
3	j	j	1	946
4	k	l	0	770
5	l	l	1	1159
6	k	k	1	642
7	l	l	1	703
8	l	l	1	668
9	l	l	1	1545
10	l	l	1	1026
11	j	j	1	923
12	k	k	1	899
13	j	l	0	903
14	k	k	1	1086
15	l	l	1	1266
16	l	l	1	842
17	j	j	1	1038
18	l	l	1	1028
19	k	j	0	1407
20	l	l	1	1381
