trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	1	1	685
2	go	4	10	1	1	449
3	go	1	16	1	1	371
4	go	1	13	1	1	406
5	go	5	16	1	1	391
6	go	1	4	1	1	462
7	go	8	7	1	1	410
8	go	6	10	1	1	447
9	go	5	16	1	1	391
10	go	7	4	1	1	410
11	go	7	10	1	1	426
12	go	9	10	1	1	360
13	go	2	7	1	1	477
14	nogo	3	10	0	1	n/a
15	go	8	7	1	1	378
16	go	5	16	1	1	393
17	go	5	13	1	1	431
18	go	6	13	1	1	395
19	go	1	7	1	1	473
20	go	8	4	1	1	466
21	go	9	16	1	1	423
22	go	8	4	1	1	426
23	go	2	4	1	1	454
24	go	7	16	1	1	401
25	go	6	7	1	1	393
26	go	4	16	1	1	432
27	go	8	13	1	1	423
28	go	6	7	1	1	393
29	go	8	4	1	1	363
30	go	2	13	1	1	390
31	go	9	7	1	1	371
32	go	8	13	1	1	385
33	go	9	4	1	1	424
34	go	5	13	1	1	370
35	go	2	4	1	1	478
36	go	4	7	1	1	434
37	nogo	3	4	0	1	n/a
38	go	5	7	1	1	372
39	go	5	13	1	1	418
40	go	6	4	1	1	409
41	nogo	3	4	0	1	n/a
42	go	2	4	1	1	446
43	go	7	4	1	1	388
44	go	5	10	1	1	375
45	go	7	13	1	1	388
46	go	8	16	1	1	452
47	go	2	10	1	1	385
48	go	7	7	1	1	345
49	go	4	7	1	1	473
50	go	1	13	1	1	439
51	nogo	3	16	0	1	n/a
52	go	7	13	1	1	379
53	go	4	7	1	1	471
54	go	6	10	1	1	397
55	go	4	7	1	1	468
56	go	8	4	1	1	403
57	go	8	10	1	1	379
58	go	4	16	1	1	417
59	go	1	7	1	1	434
60	go	9	16	1	1	403
61	go	9	13	1	1	315
62	go	4	13	1	1	308
63	go	8	4	1	1	322
64	go	2	16	1	1	278
65	go	2	10	1	1	398
66	go	8	13	1	1	368
67	go	7	10	1	1	360
68	nogo	3	16	0	1	n/a
69	go	4	16	1	1	408
70	go	7	7	1	1	407
71	go	1	4	1	1	485
72	go	4	4	1	1	596
73	nogo	3	10	1	0	447
74	go	5	10	1	1	486
75	go	9	7	1	1	239
76	go	8	7	1	1	440
77	go	4	10	1	1	349
78	go	7	13	1	1	385
79	go	4	4	1	1	492
80	go	1	10	1	1	342
81	go	2	16	1	1	391
82	go	6	4	1	1	430
83	go	6	13	1	1	316
84	go	4	4	1	1	303
85	go	6	10	1	1	344
86	go	6	16	1	1	405
87	go	9	13	1	1	352
88	go	9	13	1	1	262
89	go	7	16	1	1	275
90	go	6	7	1	1	407
91	go	4	4	1	1	454
92	go	1	7	1	1	474
93	go	7	10	1	1	404
94	nogo	3	10	1	0	255
95	nogo	3	16	0	1	n/a
96	go	9	16	1	1	479
97	go	8	7	1	1	447
98	go	2	10	1	1	423
99	go	7	10	1	1	298
100	go	6	10	1	1	232
101	go	6	13	1	1	269
102	go	1	13	1	1	263
103	go	9	10	1	1	419
104	go	9	16	1	1	412
105	nogo	3	16	0	1	n/a
106	go	1	4	1	1	425
107	go	4	7	1	1	412
108	go	1	10	1	1	439
109	go	1	16	1	1	274
110	go	2	13	1	1	265
111	nogo	3	16	0	1	n/a
112	go	6	10	1	1	280
113	go	8	16	1	1	412
114	go	5	7	1	1	429
115	go	9	13	1	1	333
116	nogo	3	10	0	1	n/a
117	go	9	7	1	1	352
118	go	5	16	1	1	464
119	go	5	4	1	1	431
120	go	4	16	1	1	272
121	go	2	7	1	1	471
122	go	6	4	1	1	385
123	go	8	4	1	1	458
124	nogo	3	10	0	1	n/a
125	go	8	4	1	1	407
126	go	4	7	1	1	610
127	go	4	16	1	1	456
128	go	2	13	1	1	403
129	go	5	13	1	1	441
130	go	2	13	1	1	320
131	go	1	10	1	1	426
132	go	1	10	1	1	451
133	go	5	16	1	1	410
134	go	9	16	1	1	312
135	go	5	4	1	1	299
136	go	4	7	1	1	300
137	go	5	7	1	1	444
138	nogo	3	16	0	1	n/a
139	go	4	4	1	1	411
140	go	2	10	1	1	467
141	go	5	16	1	1	435
142	go	6	7	1	1	404
143	go	9	4	1	1	299
144	go	4	7	1	1	262
145	go	6	4	1	1	381
146	nogo	3	13	1	0	298
147	go	1	10	1	1	446
148	go	5	4	1	1	484
149	go	5	16	1	1	419
150	go	4	7	1	1	302
151	go	6	7	1	1	377
152	go	4	4	1	1	411
153	go	5	4	1	1	452
154	go	5	16	1	1	422
155	go	6	16	1	1	363
156	go	2	4	1	1	563
157	nogo	3	4	0	1	n/a
158	go	8	13	1	1	377
159	nogo	3	16	0	1	n/a
160	go	1	7	1	1	359
161	go	9	7	1	1	410
162	nogo	3	4	1	0	331
163	go	2	4	1	1	501
164	go	7	16	1	1	418
165	go	6	13	1	1	468
166	go	6	4	1	1	451
167	go	2	10	1	1	466
168	go	2	7	1	1	265
169	go	8	7	1	1	381
170	go	8	16	1	1	351
171	go	6	4	1	1	261
172	nogo	3	13	0	1	n/a
173	go	2	13	1	1	351
174	go	1	10	1	1	395
175	go	6	7	1	1	444
176	go	1	10	1	1	484
