trial	response	correct_response	accuracy	reaction_time
1	l	j	0	1262
2	k	k	1	1917
3	j	j	1	1244
4	l	l	1	1292
5	k	j	0	1301
6	n/a	l	0	n/a
7	k	k	1	1454
8	j	j	1	1250
9	k	l	0	1425
10	k	k	1	1571
11	j	j	1	1700
12	l	l	1	1194
13	j	l	0	1294
14	j	j	1	1230
15	k	k	1	926
16	l	l	1	1139
17	k	k	1	896
18	j	j	1	865
19	l	l	1	1070
20	j	j	1	1350
