onset	duration	trial_type	rating	response_time	database	identifier
6.257	6.004	vp	2	2.533	iaps	5201
21.140	6.016	vp	4	1.496	iaps	4660
32.440	6.016	vp	4	1.386	iaps	8190
48.539	6.016	dn	2	2.378	iaps	2730
61.653	6.016	dn	2	1.414	iaps	8485
74.751	6.005	dn	1	1.202	iaps	2751
90.815	6.008	ip	4	2.741	iaps	8300
103.479	6.009	ip	3	1.222	iaps	2304
116.956	6.016	ip	4	3.859	iaps	7470
133.055	6.017	vn	3	1.560	iaps	2900
145.855	6.016	vn	4	1.481	iaps	9290
159.252	6.016	vn	3	1.601	iaps	2750
175.349	6.004	dp	2	1.870	iaps	5629
189.330	6.008	dp	1	1.403	iaps	8461
201.504	6.006	dp	2	1.732	iaps	7501
217.587	6.017	in	4	1.433	iaps	6571
231.088	6.016	in	2	2.350	iaps	9046
243.787	6.015	in	4	1.433	iaps	9006
259.884	6.017	vt	1	1.078	iaps	7041
272.981	6.006	vt	1	1.396	iaps	7010
286.062	6.007	vt	2	1.650	iaps	7034
302.126	6.010	dn	2	1.360	iaps	9417
316.719	6.018	dn	2	3.593	iaps	9409
328.304	6.015	dn	2	2.549	iaps	9630
344.402	6.017	ip	4	1.392	iaps	4651
358.285	6.014	ip	4	1.364	iaps	4599
370.569	6.011	ip	3	1.383	iaps	8497
386.652	6.009	vn	4	1.774	iaps	3550
400.435	6.007	vn	4	1.525	iaps	2691
412.821	6.015	vn	4	1.357	iaps	9102
428.918	6.016	dp	1	1.230	iaps	1731
443.818	6.016	dp	2	1.515	iaps	8200
455.116	6.015	dp	2	1.579	iaps	2216
471.200	6.011	vt	4	1.256	iaps	2850
484.077	6.007	vt	1	1.620	iaps	7000
497.349	6.007	vt	1	1.046	iaps	5534
513.421	6.013	in	n/a	n/a	iaps	9160
527.817	6.017	in	2	2.083	iaps	3160
539.617	6.016	in	4	2.228	iaps	6838
555.714	6.016	vp	4	1.815	iaps	8502
570.099	6.012	vp	n/a	n/a	iaps	8540
581.876	6.006	vp	3	2.850	iaps	7220
