trial	response	correct_response	accuracy	reaction_time
1	l	j	0	970
2	l	l	1	1117
3	j	j	1	1549
4	l	j	0	847
5	k	k	1	826
6	j	j	1	636
7	k	k	1	1400
8	k	j	0	1113
9	l	l	1	731
10	k	j	0	934
11	l	l	1	841
12	k	l	0	960
13	k	k	1	1042
14	j	j	1	967
15	k	k	1	1108
16	l	l	1	1008
17	l	l	1	875
18	j	j	1	1269
19	j	j	1	1163
20	j	j	1	817
