onset	duration	trial_type	rating	response_time	database	identifier
6.280	6.004	dp	2	4.002	iaps	5629
18.668	6.013	dp	2	4.000	iaps	8497
32.456	6.011	dp	2	4.002	iaps	7470
48.551	6.017	vn	3	4.002	iaps	9409
62.162	6.005	vn	3	4.001	iaps	8485
74.729	6.004	vn	2	4.001	iaps	2900
90.791	6.009	ip	4	4.001	iaps	7501
105.777	6.006	ip	3	4.001	iaps	4660
116.950	6.016	ip	4	4.003	iaps	7220
133.047	6.018	dn	2	4.002	iaps	2691
146.143	6.007	dn	2	4.001	iaps	9006
159.223	6.009	dn	3	4.003	iaps	6571
175.298	6.005	vt	1	4.001	iaps	7041
189.195	6.017	vt	1	4.003	iaps	7000
201.495	6.017	vt	1	4.004	iaps	7034
217.592	6.006	in	4	4.000	iaps	2730
230.257	6.008	in	4	4.001	iaps	9290
243.731	6.004	in	4	4.000	iaps	9102
259.798	6.017	vp	3	4.001	iaps	8300
274.181	6.007	vp	2	4.002	iaps	8540
285.964	6.011	vp	3	4.003	iaps	4599
302.037	6.011	dn	2	4.002	iaps	6838
314.818	6.013	dn	1	4.001	iaps	9417
328.213	6.018	dn	2	4.001	iaps	9046
344.309	6.005	vp	2	4.001	iaps	8502
357.870	6.010	vp	3	4.000	iaps	4651
370.451	6.011	vp	3	4.003	iaps	1731
386.529	6.017	in	4	4.000	iaps	9630
400.721	6.008	in	4	4.004	iaps	3550
412.707	6.005	in	4	4.001	iaps	2750
428.787	6.008	vt	1	4.003	iaps	2850
443.574	6.019	vt	1	4.002	iaps	5534
454.962	6.017	vt	1	4.003	iaps	7010
471.043	6.018	dp	2	4.003	iaps	8200
486.028	6.016	dp	3	4.002	iaps	5201
497.211	6.009	dp	1	4.002	iaps	2304
513.299	6.012	vn	3	4.002	iaps	9160
526.992	6.017	vn	4	4.001	iaps	2751
539.491	6.018	vn	3	4.000	iaps	3160
555.571	6.026	ip	4	4.002	iaps	2216
568.071	6.005	ip	4	4.000	iaps	8190
581.747	6.013	ip	3	4.001	iaps	8461
