trial	response	correct_response	accuracy	reaction_time
1	l	k	0	1221
2	n/a	j	0	n/a
3	n/a	j	0	n/a
4	l	j	0	1315
5	j	j	1	1289
6	l	l	1	1660
7	n/a	j	0	n/a
8	k	k	1	1613
9	j	k	0	1045
10	l	k	0	1137
11	k	k	1	1437
12	j	l	0	1319
13	j	l	0	1098
14	n/a	j	0	n/a
15	k	k	1	1949
16	j	j	1	2015
17	n/a	k	0	n/a
18	k	l	0	1046
19	l	l	1	1839
20	n/a	l	0	n/a
