onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
3.0549539	14.14011715	10	computer	3.0549539	5.176714522	10.1936809	1.06409874	11.25777964	1
18.38016362	14.02918038	10	PRP1	18.38016362	20.39233294	25.4089282	0.695773117	26.10470131	1
34.53032098	14.02895122	11	computer	34.53032098	36.54240438	41.55889355	0.602717295	42.16161085	1
50.69686414	14.03160376	2	PRP2	50.69686414	52.70655315	57.72829547	0.616121372	58.34441685	-1
67.86487632	14.02317486	9	PRP3	67.86487632	69.87595427	74.88775433	0.575573444	75.46332777	1
83.01043807	14.01525826	8	PRP1	83.01043807	85.0173714	90.02510325	0.759204888	90.78430814	1
101.1468116	14.02832713	11	PRP4	101.1468116	103.1582673	108.1748936	0.623637723	108.7985314	1
116.2988216	14.02599305	2	PRP5	116.2988216	118.3081719	123.3244493	0.748147267	124.0725966	-1
131.4439012	14.03130508	9	PRP6	131.4439012	133.4577553	138.4749753	0.613182699	139.088158	1
146.5945152	14.0290672	4	computer	146.5945152	148.6065618	153.6232421	0.592317377	154.2155595	1
163.749508	14.02032173	11	PRP1	163.749508	165.7564399	170.7695426	0.661534505	171.4310771	1
179.8779806	14.0122268	8	computer	179.8779806	181.8842059	186.8898864	0.678213154	187.5680995	1
196.9968564	14.01673279	1	computer	196.9968564	199.0066211	204.0133285	0.597942844	204.6112714	1
212.1262442	14.03066598	8	PRP4	212.1262442	214.1399929	219.156636	0.632830784	219.7894668	1
229.2770558	14.02939031	1	PRP2	229.2770558	231.2896407	236.3061197	0.647026565	236.9531463	-1
245.4093285	14.02902003	3	computer	245.4093285	247.4224032	252.438069	0.561065704	252.9991347	1
262.5467868	14.02222715	3	PRP4	262.5467868	264.5556318	269.5687161	0.74659251	270.3153086	-1
277.6734347	14.01505172	9	PRP1	277.6734347	279.6823286	284.6882528	0.540440785	285.2286935	1
292.8096543	14.02045703	4	PRP5	292.8096543	294.8223139	299.8295941	0.534266362	300.3638604	-1
307.9473657	14.02535462	1	PRP5	307.9473657	309.9553153	314.9724682	0.568879047	315.5413472	-1
324.091991	14.03055057	9	computer	324.091991	326.1050493	331.1223213	0.522317514	331.6446388	1
339.2413027	14.03044604	4	PRP4	339.2413027	341.2541678	346.2714271	0.617025059	346.8884522	-1
355.389908	14.02908153	3	PRP5	355.389908	357.4022723	362.4187177	0.683872302	363.10259	-1
370.5390776	14.02740135	4	PRP3	370.5390776	372.5493576	377.5661727	0.53543321	378.1016059	-1
385.6804922	14.01558225	10	computer	385.6804922	387.6898757	392.6958152	0.518037688	393.2138529	1
401.8131614	14.01453749	3	PRP3	401.8131614	403.8199977	408.8273928	0.620889284	409.4482821	-1
419.944673	14.02671591	3	PRP2	419.944673	421.9536341	426.9710317	0.445567104	427.4165988	-1
437.0952347	14.03204256	2	computer	437.0952347	439.1035338	444.1270138	0.528419403	444.6554332	1
455.2551336	14.02934043	11	PRP6	455.2551336	457.2677519	462.2841591	0.595422869	462.879582	1
473.4090059	14.0103302	10	computer	473.4090059	475.4135514	480.4190265	0.595562588	481.0145891	1
490.5258376	14.01803225	10	PRP3	490.5258376	492.5361491	497.5435427	0.535647955	498.0791907	1
506.6616867	14.01297497	2	computer	506.6616867	508.6690607	513.6744338	0.660309995	514.3347438	1
521.8074815	14.02893733	10	PRP6	521.8074815	523.8188213	528.8361643	0.539654313	529.3758187	1
536.9564563	14.03572715	3	computer	536.9564563	538.9685159	543.9919459	0.479138758	544.4710846	1
552.1047344	14.02873684	4	PRP2	552.1047344	554.1161485	559.1331911	0.4399149	559.573106	-1
567.2575428	14.02307522	8	PRP6	567.2575428	569.2641474	574.2804032	0.620672076	574.9010753	1
