onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.008	vp	n/a	n/a	iaps	4290
21.136	6.006	vp	3	3.766	iaps	2395
32.419	6.016	vp	2	4.002	iaps	5700
48.519	6.017	dn	3	3.465	iaps	2120
61.636	6.016	dn	3	2.536	iaps	6230
74.733	6.016	dn	2	1.952	iaps	2455
90.830	6.004	ip	4	1.215	iaps	8034
103.501	6.009	ip	2	1.952	iaps	2170
116.976	6.009	ip	3	2.756	iaps	4800
133.067	6.017	vn	3	3.093	iaps	2590
145.868	6.016	vn	3	2.790	iaps	9180
159.267	6.016	vn	2	1.454	iaps	2278
175.365	6.015	dp	2	2.722	iaps	4610
189.363	6.015	dp	2	3.999	iaps	8120
201.548	6.011	dp	2	2.370	iaps	5600
217.617	6.007	in	2	1.572	iaps	3220
231.087	6.013	in	2	3.030	iaps	6561
243.765	6.017	in	3	3.544	iaps	6300
259.866	6.016	vt	1	2.584	iaps	7187
272.964	6.016	vt	1	1.968	iaps	7009
286.061	6.004	vt	1	2.585	iaps	7161
302.132	6.009	dn	2	1.436	iaps	9561
316.706	6.009	dn	3	2.372	iaps	9420
328.299	6.004	dn	3	3.999	iaps	9920
344.382	6.019	ip	3	3.999	iaps	2391
358.282	6.017	ip	2	4.000	iaps	2209
370.580	6.015	ip	n/a	n/a	iaps	8178
386.677	6.016	vn	2	3.025	iaps	2981
400.447	6.009	vn	3	2.731	iaps	1274
412.814	6.007	vn	1	2.036	iaps	9041
428.886	6.011	dp	1	2.888	iaps	1500
443.781	6.016	dp	1	3.377	iaps	7350
455.081	6.016	dp	2	2.700	iaps	1540
471.179	6.016	vt	1	3.059	iaps	2190
484.076	6.015	vt	1	3.545	iaps	7002
497.346	6.010	vt	1	2.118	iaps	5740
513.412	6.008	in	4	3.081	iaps	9050
527.796	6.004	in	4	1.360	iaps	2683
539.566	6.013	in	4	1.515	iaps	6213
555.679	6.016	vp	4	3.156	iaps	8179
570.078	6.015	vp	n/a	n/a	iaps	8510
581.875	6.015	vp	3	2.331	iaps	4641
