onset	duration	trial_type	rating	response_time	database	identifier
6.272	6.009	dp	n/a	n/a	iaps	4659
18.653	6.011	dp	2	0.923	iaps	8185
32.448	6.016	dp	2	0.991	iaps	5450
48.547	6.017	vn	3	1.289	iaps	9500
62.162	6.016	vn	4	3.592	iaps	6370
74.760	6.015	vn	1	0.771	iaps	6210
90.857	6.007	ip	4	0.913	iaps	5660
105.821	6.008	ip	3	0.738	iaps	4623
117.013	6.005	ip	4	0.710	iaps	5260
133.096	6.017	dn	2	1.285	iaps	2692
146.197	6.016	dn	2	0.972	iaps	7361
159.295	6.016	dn	1	0.852	iaps	6311
175.392	6.015	vt	1	0.940	iaps	7175
189.279	6.009	vt	2	1.493	iaps	2890
201.545	6.008	vt	1	0.911	iaps	7004
217.629	6.004	in	3	1.987	iaps	2715
230.311	6.017	in	4	0.995	iaps	9470
243.811	6.017	in	4	0.965	iaps	9415
259.910	6.015	vp	3	0.810	iaps	7400
274.308	6.015	vp	3	1.041	iaps	8400
286.077	6.010	vp	3	1.356	iaps	2346
302.152	6.009	dn	2	1.327	iaps	6315
314.927	6.006	dn	1	1.188	iaps	9520
328.311	6.016	dn	3	0.799	iaps	9265
344.411	6.016	vp	2	1.156	iaps	8350
358.009	6.015	vp	2	1.279	iaps	4614
370.623	6.016	vp	1	1.516	iaps	1620
386.710	6.010	in	3	1.353	iaps	9600
400.876	6.008	in	4	1.049	iaps	6260
412.842	6.006	in	4	1.176	iaps	2753
428.913	6.012	vt	1	0.899	iaps	2381
443.708	6.017	vt	2	1.128	iaps	2493
455.108	6.015	vt	1	0.786	iaps	6150
471.206	6.015	dp	2	1.309	iaps	7270
486.192	6.010	dp	2	1.839	iaps	4652
497.358	6.008	dp	1	1.128	iaps	2341
513.430	6.010	vn	3	1.146	iaps	9452
527.094	6.013	vn	2	1.260	iaps	3300
539.576	6.014	vn	3	1.653	iaps	6244
555.673	6.015	ip	3	0.750	iaps	2331
568.171	6.016	ip	4	1.348	iaps	5811
581.851	6.005	ip	3	1.446	iaps	8080
