trial	response	correct_response	accuracy	reaction_time
1	l	k	0	921
2	j	k	0	954
3	k	k	1	742
4	j	j	1	920
5	k	l	0	771
6	l	j	0	755
7	k	k	1	717
8	l	l	1	839
9	k	j	0	797
10	j	k	0	924
11	j	j	1	737
12	l	l	1	865
13	k	j	0	840
14	l	j	0	722
15	l	l	1	835
16	j	j	1	805
17	j	k	0	1011
18	k	l	0	747
19	j	j	1	798
20	k	k	1	930
