onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.017	vp	2	2.555	iaps	4652
21.146	6.015	vp	4	1.849	iaps	4623
32.443	6.016	vp	3	1.633	iaps	5811
48.541	6.004	dn	1	3.439	iaps	2715
61.630	6.007	dn	1	1.624	iaps	6370
74.695	6.007	dn	2	1.657	iaps	3300
90.779	6.017	ip	4	1.122	iaps	7400
103.479	6.016	ip	4	1.324	iaps	2341
116.979	6.015	ip	4	1.265	iaps	5450
133.076	6.015	vn	1	2.064	iaps	6210
145.874	6.004	vn	1	2.422	iaps	9470
159.237	6.007	vn	2	2.059	iaps	2753
175.301	6.010	dp	1	2.422	iaps	4659
189.294	6.016	dp	1	2.665	iaps	8080
201.494	6.017	dp	1	1.832	iaps	5660
217.594	6.015	in	4	1.423	iaps	6311
231.091	6.015	in	4	1.615	iaps	9265
243.772	6.004	in	4	1.304	iaps	7361
259.837	6.006	vt	1	2.047	iaps	7175
272.899	6.010	vt	1	1.197	iaps	6150
285.976	6.016	vt	1	1.387	iaps	7004
302.076	6.016	dn	1	1.395	iaps	9520
316.676	6.015	dn	1	1.738	iaps	9500
328.274	6.016	dn	1	1.861	iaps	9600
344.371	6.023	ip	4	1.625	iaps	4614
358.259	6.008	ip	4	1.328	iaps	2346
370.525	6.007	ip	4	1.615	iaps	8185
386.596	6.012	vn	2	1.384	iaps	6260
400.392	6.016	vn	1	1.817	iaps	2692
412.810	6.014	vn	1	1.786	iaps	9415
428.905	6.016	dp	1	1.656	iaps	1620
443.803	6.005	dp	1	1.558	iaps	7270
455.067	6.006	dp	1	1.664	iaps	2331
471.140	6.007	vt	1	1.526	iaps	2381
484.013	6.011	vt	1	1.493	iaps	2890
497.307	6.016	vt	1	1.353	iaps	2493
513.407	6.015	in	3	1.442	iaps	9452
527.805	6.015	in	4	0.760	iaps	6244
539.602	6.016	in	4	1.626	iaps	6315
555.688	6.010	vp	1	1.302	iaps	8350
570.056	6.006	vp	1	1.236	iaps	8400
581.839	6.005	vp	2	2.109	iaps	5260
