onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.070146633	14.1234946	3	PRP1	1.070146633	3.172607093	8.193295109	0.634465333	8.827760442	-1
19.37761784	14.01560135	1	computer	19.37761784	21.38515881	26.39288538	0.670143726	27.06302911	-1
34.51872793	14.01353986	9	computer	34.51872793	36.5246232	41.53194311	0.58048874	42.11243185	1
52.64474698	14.03099405	10	computer	52.64474698	54.65801768	59.6754185	0.671191353	60.34660985	1
67.79483622	14.03123995	9	computer	67.79483622	69.80906281	74.82577794	0.504010097	75.32978804	1
84.94594264	14.02661005	9	PRP2	84.94594264	86.95594175	91.97223805	0.592015445	92.5642535	1
101.0829022	14.02471327	9	computer	101.0829022	103.0915622	108.1072243	0.480990945	108.5882153	1
119.2271131	14.01356867	3	PRP3	119.2271131	121.2328289	126.2403871	0.422517728	126.6629048	-1
135.3615637	14.01802567	8	PRP4	135.3615637	137.3734193	142.3793335	0.667725153	143.0470586	1
150.4931638	14.03123402	8	PRP5	150.4931638	152.5076802	157.524104	0.52039721	158.0445012	1
167.6449596	14.02947561	2	PRP2	167.6449596	169.6566801	174.6740536	0.533545002	175.2075986	-1
183.7944813	14.02809912	1	PRP1	183.7944813	185.8046401	190.8220612	0.495044898	191.3171061	-1
201.945696	14.02296287	8	computer	201.945696	203.9517897	208.9683945	0.524137184	209.4925317	1
220.0947842	14.02051251	1	PRP6	220.0947842	222.1063565	227.1150386	0.421365187	227.5364037	-1
235.2339238	14.02257602	4	PRP4	235.2339238	237.2454012	242.2562136	0.388246323	242.64446	-1
253.3634665	14.02672043	8	computer	253.3634665	255.372137	260.3898789	0.428832009	260.8187109	1
268.4976186	14.02539353	1	computer	268.4976186	270.5050869	275.5227355	0.612404263	276.1351398	-1
284.6419267	14.02842071	1	PRP3	284.6419267	286.653706	291.6700563	0.505627371	292.1756837	-1
300.7923591	14.02551086	2	computer	300.7923591	302.8007434	307.8175744	0.47272108	308.2902955	-1
315.9267497	14.02139772	2	PRP5	315.9267497	317.9379838	322.9478669	0.453494912	323.4013618	-1
331.0583275	14.02038234	9	PRP6	331.0583275	333.070868	338.0784379	0.482324258	338.5607621	1
347.1908118	14.03057904	10	computer	347.1908118	349.2049824	354.2210959	0.596357397	354.8174533	1
362.332845	14.02200997	11	PRP2	362.332845	364.3390093	369.3545363	0.485831662	369.840368	1
379.4760576	14.03447253	10	PRP5	379.4760576	381.4861819	386.5103111	0.519788855	387.0300999	1
394.638529	14.02894051	2	computer	394.638529	396.6506171	401.6671927	0.626464519	402.2936572	-1
410.778153	14.01908709	8	computer	410.778153	412.786608	417.7968782	0.492941548	418.2898197	1
425.9092978	14.01899912	2	computer	425.9092978	427.9202014	432.9280732	0.372056871	433.3001301	-1
442.0442221	14.02618344	2	PRP4	442.0442221	444.0529457	449.0701218	0.333424994	449.4035468	-1
458.175879	14.02806827	8	PRP6	458.175879	460.1861919	465.203681	0.370048581	465.5737295	1
474.3225108	14.03111729	11	computer	474.3225108	476.3355303	481.3533725	0.336697987	481.6900705	1
491.4718379	14.02742132	10	PRP3	491.4718379	493.4837697	498.4990109	0.502291554	499.0013025	1
506.6231121	14.01265203	9	PRP1	506.6231121	508.6297524	513.6354967	0.490457406	514.1259541	1
521.7629246	14.01412769	3	computer	521.7629246	523.7689939	528.7767925	0.468298083	529.2450906	-1
536.8924541	14.0153879	1	computer	536.8924541	538.9022715	543.9075752	0.36981394	544.2773891	-1
552.0218745	14.03006537	3	computer	552.0218745	554.0350483	559.0516806	0.478306195	559.5299868	-1
567.1724097	14.02979673	4	computer	567.1724097	569.1844206	574.2019302	0.404633802	574.606564	-1
