onset	duration	trial_type	rating	response_time	database	identifier
6.259	6.005	vn	3	1.729	iaps	6243
18.842	6.017	vn	1	1.014	iaps	6250
32.443	6.016	vn	1	1.274	iaps	9432
48.542	6.015	ip	3	1.249	iaps	8370
62.455	6.016	ip	3	0.992	iaps	5820
74.753	6.006	ip	2	1.907	iaps	5000
90.834	6.008	dn	1	1.190	iaps	9042
103.698	6.010	dn	1	1.158	iaps	9495
116.991	6.004	dn	1	2.061	iaps	6821
133.075	6.016	vp	1	1.238	iaps	8180
147.174	6.015	vp	2	3.864	iaps	2310
159.271	6.016	vp	1	1.547	iaps	8496
175.357	6.011	in	3	1.127	iaps	6510
189.523	6.008	in	3	1.378	iaps	9331
201.497	6.010	in	3	1.394	iaps	9621
217.573	6.004	dp	1	0.908	iaps	4640
231.956	6.017	dp	1	1.599	iaps	8341
243.756	6.015	dp	2	1.702	iaps	7260
259.853	6.015	vt	1	1.068	iaps	7020
273.251	6.004	vt	1	1.125	iaps	7050
286.022	6.009	vt	1	1.626	iaps	7090
302.089	6.007	ip	2	1.457	iaps	1722
314.372	6.017	ip	3	1.429	iaps	4680
328.272	6.016	ip	4	1.469	iaps	8210
344.372	6.015	vn	1	1.135	iaps	9620
357.169	6.016	vn	1	1.596	iaps	4621
370.566	6.005	vn	1	1.082	iaps	9530
386.638	6.008	dp	2	2.330	iaps	1463
401.504	6.007	dp	1	2.046	iaps	4607
412.788	6.016	dp	1	1.447	iaps	2345
428.871	6.016	in	3	1.039	iaps	9001
441.371	6.015	in	3	1.119	iaps	9830
455.068	6.016	in	4	1.404	iaps	6550
471.166	6.015	vp	2	1.275	iaps	7430
485.746	6.008	vp	1	1.380	iaps	2208
497.319	6.007	vp	1	1.419	iaps	8090
513.439	6.013	dn	1	1.147	iaps	2053
527.136	6.016	dn	2	2.152	iaps	9320
539.635	6.016	dn	1	1.110	iaps	2490
555.733	6.016	vt	1	0.804	iaps	2214
570.818	6.011	vt	1	1.104	iaps	7950
581.912	6.007	vt	1	1.133	iaps	7035
