onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.005	vp	1	1.985	iaps	5201
21.128	6.007	vp	3	1.882	iaps	4660
32.402	6.007	vp	2	1.481	iaps	8190
48.485	6.016	dn	2	0.526	iaps	2730
61.601	6.017	dn	2	0.315	iaps	8485
74.702	6.015	dn	2	0.467	iaps	2751
90.799	6.015	ip	2	0.528	iaps	8300
103.468	6.011	ip	2	1.224	iaps	2304
116.945	6.007	ip	2	1.713	iaps	7470
133.008	6.009	vn	2	2.791	iaps	2900
145.800	6.004	vn	2	1.539	iaps	9290
159.184	6.016	vn	1	1.759	iaps	2750
175.284	6.015	dp	2	2.065	iaps	5629
189.281	6.015	dp	3	2.672	iaps	8461
201.479	6.004	dp	1	0.664	iaps	7501
217.542	6.007	in	3	0.576	iaps	6571
231.015	6.007	in	2	0.541	iaps	9046
243.682	6.004	in	2	2.479	iaps	9006
259.766	6.016	vt	1	1.925	iaps	7041
272.865	6.016	vt	1	1.669	iaps	7010
285.963	6.016	vt	2	1.212	iaps	7034
302.048	6.012	dn	2	1.853	iaps	9417
316.624	6.008	dn	3	3.937	iaps	9409
328.189	6.009	dn	2	4.001	iaps	9630
344.253	6.011	ip	3	3.219	iaps	4651
358.134	6.014	ip	3	0.547	iaps	4599
370.430	6.017	ip	2	1.200	iaps	8497
386.529	6.016	vn	2	0.778	iaps	3550
400.326	6.015	vn	2	3.083	iaps	2691
412.748	6.009	vn	2	2.110	iaps	9102
428.813	6.007	dp	1	2.077	iaps	1731
443.685	6.011	dp	2	1.997	iaps	8200
454.949	6.014	dp	2	2.604	iaps	2216
471.046	6.016	vt	1	2.118	iaps	2850
483.945	6.015	vt	1	1.935	iaps	7000
497.244	6.014	vt	1	2.118	iaps	5534
513.339	6.009	in	1	3.013	iaps	9160
527.720	6.009	in	2	1.855	iaps	3160
539.485	6.010	in	3	2.422	iaps	6838
555.578	6.019	vp	1	1.714	iaps	8502
569.978	6.019	vp	3	2.950	iaps	8540
581.776	6.016	vp	2	1.230	iaps	7220
