onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.056247312	14.07638999	11	PRP1	1.056247312	3.115925569	8.132263881	1.267158109	9.39942199	1
16.30620099	14.02402792	3	computer	16.30620099	18.32123044	23.32990223	0.891471884	24.22137411	1
33.46198223	14.02644197	3	PRP1	33.46198223	35.47090189	40.48804375	0.731511677	41.21955543	1
49.60799781	14.03029191	4	PRP2	49.60799781	51.62095592	56.63795609	0.503226556	57.14118264	1
64.75725877	14.03084717	2	computer	64.75725877	66.77097972	71.78754897	1.701721524	73.48927049	1
79.92621404	14.02509448	11	PRP3	79.92621404	81.9343772	86.95104894	0.537746758	87.4887957	1
96.07028178	14.02810253	11	PRP4	96.07028178	98.08183438	103.0981104	1.110828903	104.2089393	1
112.2239862	14.02181363	3	PRP5	112.2239862	114.2367607	119.245524	0.549021806	119.7945458	1
130.3569114	14.02957845	10	computer	130.3569114	132.3695888	137.3862146	1.549564427	138.935779	1
145.5057452	14.07286881	2	PRP5	145.5057452	147.5195515	152.5359486	N/A	157.5546292	0
161.6950484	14.0243059	10	PRP1	161.6950484	163.701892	168.7191261	0.489613831	169.20874	1
178.8401075	14.02774044	4	PRP6	178.8401075	180.8503351	185.8676071	0.526211525	186.3938187	1
194.9890757	14.02503	8	PRP4	194.9890757	196.9969499	202.0138357	0.725508508	202.7393442	1
210.1265939	14.01764054	3	PRP2	210.1265939	212.134562	217.1439831	0.786471899	217.930455	1
227.2556471	14.01900359	10	PRP3	227.2556471	229.2680709	234.2743262	0.555370619	234.8296968	1
243.3889925	14.03012765	4	computer	243.3889925	245.4015171	250.4188237	1.304646594	251.7234703	1
261.5373529	14.0308074	9	computer	261.5373529	263.551468	268.5679335	0.431509422	268.9994429	1
276.6893152	14.02671887	9	PRP6	276.6893152	278.6985108	283.7158045	0.489813777	284.2056183	1
293.8349921	14.02826024	4	computer	293.8349921	295.8467325	300.8630007	1.038080264	301.901081	1
309.9892372	14.02001904	1	PRP2	309.9892372	312.00054	317.009004	0.363963151	317.3729672	1
325.1202518	14.02011151	8	computer	325.1202518	327.1340812	332.1400846	0.516953658	332.6570382	1
341.2706885	14.0459393	8	PRP6	341.2706885	343.2831436	348.3004497	N/A	353.3096467	0
357.4392285	14.02812227	2	PRP2	357.4392285	359.4495897	364.4671143	0.34748023	364.8145946	1
375.5876326	14.02705788	9	PRP4	375.5876326	377.5980967	382.6144802	0.444522753	383.059003	1
391.7364247	14.02560762	1	computer	391.7364247	393.7454174	398.7617571	0.757739227	399.5194963	1
407.875129	14.01817011	9	PRP3	407.875129	409.8829612	414.8930122	0.745094799	415.638107	1
423.0085738	14.05100378	4	PRP1	423.0085738	425.0153883	430.0226068	N/A	435.0406044	0
438.1852108	14.0305616	8	PRP3	438.1852108	440.1989502	445.2154008	0.475323424	445.6907242	1
454.3386607	14.027128	1	PRP5	454.3386607	456.348977	461.3655234	0.379877634	461.745401	1
470.4851705	14.029183	4	PRP5	470.4851705	472.4975795	477.5140882	0.457131068	477.9712193	1
486.6362465	14.02513149	8	computer	486.6362465	488.6455602	493.6611202	0.480699856	494.14182	1
502.7719961	14.02036363	9	computer	502.7719961	504.781142	509.7921212	0.582584748	510.3747059	1
519.9025683	14.01932369	1	PRP6	519.9025683	521.914047	526.9216462	0.480420249	527.4020664	1
537.0373884	14.02703402	11	computer	537.0373884	539.0475222	544.0641873	1.315237003	545.3794243	1
552.1908799	14.02366118	1	computer	552.1908799	554.1965032	559.214308	0.400901254	559.6152092	1
567.3382903	14.02572275	10	PRP4	567.3382903	569.3462503	574.363792	0.518794721	574.8825867	1
