onset	duration	trial_type	rating	response_time	database	identifier
6.061	6.016	vp	2	2.315	iaps	5660
18.541	6.016	vp	2	1.553	iaps	4652
32.222	6.006	vp	n/a	n/a	iaps	8080
48.278	6.007	dn	2	4.002	iaps	6210
60.743	6.007	dn	2	1.441	iaps	9600
74.411	6.016	dn	1	2.039	iaps	2715
90.494	6.016	vt	2	1.360	iaps	6150
105.175	6.016	vt	2	1.340	iaps	2890
116.657	6.016	vt	2	2.210	iaps	2381
132.737	6.005	ip	n/a	n/a	iaps	5260
146.502	6.008	ip	4	2.204	iaps	2341
158.860	6.006	ip	n/a	n/a	iaps	1620
174.926	6.017	vn	n/a	n/a	iaps	6260
188.709	6.016	vn	4	2.748	iaps	7361
201.091	6.016	vn	2	1.849	iaps	9415
217.172	6.024	dp	2	1.511	iaps	8350
229.653	6.005	dp	2	2.110	iaps	8185
243.318	6.007	dp	1	2.697	iaps	4659
259.374	6.006	in	4	1.749	iaps	6315
274.041	6.017	in	4	3.927	iaps	6244
285.524	6.017	in	3	2.980	iaps	9520
301.607	6.016	vt	1	2.894	iaps	7004
315.588	6.005	vt	n/a	n/a	iaps	2493
327.752	6.005	vt	2	1.290	iaps	7175
343.815	6.008	ip	n/a	n/a	iaps	4614
356.890	6.005	ip	n/a	n/a	iaps	5811
369.956	6.004	ip	4	2.562	iaps	8400
386.022	6.017	dn	2	2.249	iaps	3300
399.606	6.017	dn	n/a	n/a	iaps	6370
412.187	6.015	dn	2	2.158	iaps	2753
428.267	6.005	vp	n/a	n/a	iaps	7270
441.522	6.009	vp	2	1.016	iaps	2346
454.379	6.010	vp	1	2.767	iaps	7400
470.455	6.016	in	4	0.917	iaps	9265
482.739	6.016	in	3	1.501	iaps	9452
496.621	6.017	in	n/a	n/a	iaps	9470
512.702	6.015	dp	1	3.751	iaps	2331
525.483	6.004	dp	1	2.064	iaps	5450
538.837	6.010	dp	n/a	n/a	iaps	4623
554.895	6.009	vn	2	1.287	iaps	9500
567.270	6.004	vn	n/a	n/a	iaps	6311
581.040	6.013	vn	1	0.893	iaps	2692
