trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	10	1	1	521
2	go	4	16	1	1	407
3	go	1	13	1	1	381
4	go	1	4	1	1	352
5	go	5	16	1	1	344
6	go	1	16	1	1	359
7	go	8	16	1	1	538
8	go	6	10	1	1	389
9	go	5	4	1	1	359
10	go	7	7	1	1	374
11	go	7	7	1	1	326
12	go	9	7	1	1	365
13	go	2	7	1	1	335
14	nogo	3	16	0	1	n/a
15	go	8	16	1	1	242
16	go	5	10	1	1	324
17	go	5	7	1	1	338
18	go	6	7	1	1	306
19	go	1	13	1	1	307
20	go	8	7	1	1	378
21	go	9	13	1	1	350
22	go	8	4	1	1	421
23	go	2	10	1	1	492
24	go	7	4	1	1	367
25	go	6	7	1	1	351
26	go	4	4	1	1	490
27	go	8	4	1	1	359
28	go	6	4	1	1	359
29	go	8	16	1	1	375
30	go	2	7	1	1	440
31	go	9	7	1	1	428
32	go	8	10	1	1	303
33	go	9	10	1	1	506
34	go	5	16	1	1	363
35	go	2	10	1	1	194
36	go	4	4	1	1	265
37	nogo	3	10	1	0	262
38	go	5	16	1	1	255
39	go	5	4	1	1	277
40	go	6	7	1	1	293
41	nogo	3	13	1	0	228
42	go	2	13	1	1	309
43	go	7	7	1	1	144
44	go	5	10	1	1	232
45	go	7	4	1	1	248
46	go	8	4	1	1	121
47	go	2	13	1	1	324
48	go	7	16	1	1	434
49	go	4	4	1	1	584
50	go	1	10	1	1	548
51	nogo	3	7	0	1	n/a
52	go	7	16	1	1	198
53	go	4	13	1	1	241
54	go	6	10	1	1	327
55	go	4	7	1	1	364
56	go	8	4	1	1	425
57	go	8	7	1	1	394
58	go	4	10	1	1	387
59	go	1	13	1	1	436
60	go	9	10	1	1	857
61	go	9	7	1	1	502
62	go	4	16	1	1	402
63	go	8	13	1	1	442
64	go	2	16	1	1	412
65	go	2	10	1	1	356
66	go	8	10	1	1	429
67	go	7	4	1	1	364
68	nogo	3	7	0	1	n/a
69	go	4	10	1	1	295
70	go	7	4	1	1	337
71	go	1	7	1	1	218
72	go	4	10	1	1	291
73	nogo	3	13	1	0	209
74	go	5	10	1	1	64
75	go	9	4	1	1	170
76	go	8	10	1	1	422
77	go	4	7	1	1	392
78	go	7	16	1	1	362
79	go	4	7	1	1	422
80	go	1	7	1	1	415
81	go	2	4	1	1	496
82	go	6	10	1	1	782
83	go	6	13	1	1	511
84	go	4	7	1	1	280
85	go	6	10	1	1	327
86	go	6	13	1	1	268
87	go	9	10	1	1	418
88	go	9	10	1	1	366
89	go	7	4	1	1	505
90	go	6	4	1	1	521
91	go	4	16	1	1	527
92	go	1	4	1	1	519
93	go	7	7	1	1	420
94	nogo	3	7	0	1	n/a
95	nogo	3	13	1	0	393
96	go	9	10	1	1	432
97	go	8	7	1	1	330
98	go	2	13	1	1	323
99	go	7	7	1	1	273
100	go	6	16	1	1	311
101	go	6	16	1	1	299
102	go	1	16	1	1	374
103	go	9	10	1	1	332
104	go	9	13	1	1	305
105	nogo	3	13	1	0	314
106	go	1	4	1	1	278
107	go	4	10	1	1	522
108	go	1	10	1	1	490
109	go	1	7	1	1	418
110	go	2	13	1	1	387
111	nogo	3	13	0	1	n/a
112	go	6	4	1	1	463
113	go	8	16	1	1	433
114	go	5	10	1	1	442
115	go	9	13	1	1	477
116	nogo	3	7	0	1	n/a
117	go	9	10	1	1	375
118	go	5	10	1	1	426
119	go	5	10	1	1	343
120	go	4	7	1	1	325
121	go	2	13	1	1	373
122	go	6	16	1	1	490
123	go	8	13	1	1	482
124	nogo	3	4	0	1	n/a
125	go	8	13	1	1	442
126	go	4	16	1	1	370
127	go	4	10	1	1	492
128	go	2	4	1	1	574
129	go	5	4	1	1	382
130	go	2	4	1	1	212
131	go	1	16	1	1	204
132	go	1	7	1	1	315
133	go	5	13	1	1	257
134	go	9	16	1	1	320
135	go	5	16	1	1	432
136	go	4	10	1	1	39
137	go	5	4	1	1	71
138	nogo	3	13	1	0	241
139	go	4	4	1	1	403
140	go	2	7	1	1	67
141	go	5	4	1	1	197
142	go	6	7	1	1	97
143	go	9	16	1	1	45
144	go	4	4	1	1	375
145	go	6	16	1	1	414
146	nogo	3	13	1	0	452
147	go	1	7	1	1	353
148	go	5	7	1	1	417
149	go	5	16	1	1	411
150	go	4	7	1	1	426
151	go	6	7	1	1	465
152	go	4	13	1	1	468
153	go	5	13	1	1	527
154	go	5	10	1	1	396
155	go	6	4	1	1	402
156	go	2	13	1	1	404
157	nogo	3	10	1	0	362
158	go	8	13	1	1	608
159	nogo	3	7	0	1	n/a
160	go	1	4	1	1	404
161	go	9	4	1	1	484
162	nogo	3	4	0	1	n/a
163	go	2	13	1	1	432
164	go	7	16	1	1	373
165	go	6	13	1	1	376
166	go	6	16	1	1	489
167	go	2	4	1	1	841
168	go	2	4	1	1	566
169	go	8	16	1	1	556
170	go	8	7	1	1	222
171	go	6	10	1	1	559
172	nogo	3	7	0	1	n/a
173	go	2	16	1	1	326
174	go	1	16	1	1	405
175	go	6	4	1	1	521
176	go	1	10	1	1	468
177	nogo	3	7	0	1	n/a
178	go	1	7	1	1	393
179	go	7	16	1	1	358
180	go	2	10	1	1	403
181	go	9	13	1	1	433
182	go	9	10	1	1	499
183	go	8	13	1	1	445
184	go	7	10	1	1	437
185	go	2	16	1	1	384
186	go	7	13	1	1	504
187	go	9	4	1	1	347
188	go	7	10	1	1	745
189	go	1	4	1	1	435
190	go	4	16	1	1	485
191	go	8	4	1	1	442
192	go	5	16	1	1	411
193	go	9	16	1	1	21
194	go	5	10	1	1	490
195	go	6	16	1	1	420
196	go	9	4	1	1	461
197	nogo	3	13	0	1	n/a
198	go	9	13	1	1	366
199	go	8	7	1	1	506
200	go	7	10	1	1	815
201	nogo	3	10	1	0	1121
202	go	4	7	0	0	n/a
203	nogo	3	16	0	1	n/a
204	go	1	13	1	1	225
205	go	6	16	1	1	462
206	go	5	13	1	1	550
207	go	9	16	1	1	425
208	go	2	7	1	1	463
209	go	7	4	1	1	438
210	go	7	16	1	1	438
211	go	1	16	1	1	388
212	go	8	13	1	1	404
213	go	7	13	1	1	417
214	go	1	16	1	1	542
215	go	7	13	1	1	436
216	nogo	3	10	1	0	463
217	nogo	3	4	1	0	220
218	go	2	13	1	1	472
219	go	2	13	1	1	361
220	go	7	13	1	1	276
221	go	5	16	1	1	358
222	nogo	3	13	1	0	466
223	go	7	4	1	1	377
224	go	8	4	1	1	566
225	go	9	7	1	1	542
