trial	response	correct_response	accuracy	reaction_time
1	8	8	1	586
2	1	14	0	2723
3	16	16	1	2969
4	11	11	1	1156
5	6	6	1	699
6	10	10	1	1242
7	n/a	13	0	n/a
8	7	7	1	1377
9	3	3	1	380
10	7	7	1	979
11	10	10	1	1130
12	11	11	1	1024
13	10	10	1	1176
14	8	8	1	828
15	1	14	0	2893
16	1	15	0	2973
17	10	10	1	928
18	9	9	1	1323
19	8	8	1	1098
20	12	12	1	1982
21	13	13	1	1850
22	5	5	1	670
23	n/a	9	0	2400
24	11	11	1	960
25	9	4	0	1640
26	n/a	7	0	n/a
27	14	14	1	937
28	13	13	1	1858
29	9	9	1	274
30	7	6	0	196
