onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.017	vp	2	1.058	iaps	4608
21.147	6.015	vp	3	0.897	iaps	4603
32.445	6.015	vp	2	0.970	iaps	5779
48.542	6.004	dn	2	1.221	iaps	1275
61.630	6.009	dn	2	1.189	iaps	7359
74.713	6.007	dn	2	1.378	iaps	2141
90.797	6.016	ip	4	1.100	iaps	8162
103.496	6.017	ip	4	0.871	iaps	2311
116.996	6.016	ip	3	1.001	iaps	5270
133.093	6.016	vn	3	1.097	iaps	2276
145.890	6.004	vn	3	1.021	iaps	9280
159.255	6.007	vn	4	1.054	iaps	1525
175.328	6.006	dp	2	1.165	iaps	4626
189.294	6.017	dp	1	0.971	iaps	8380
201.494	6.017	dp	1	1.297	iaps	5623
217.595	6.015	in	4	0.864	iaps	6312
231.092	6.016	in	4	0.821	iaps	9000
243.790	6.015	in	4	2.982	iaps	8230
259.887	6.007	vt	1	0.913	iaps	7491
272.951	6.010	vt	1	1.323	iaps	7185
286.031	6.013	vt	1	1.086	iaps	7235
302.127	6.017	dn	1	0.939	iaps	9584
316.727	6.016	dn	1	1.311	iaps	9340
328.325	6.016	dn	2	0.934	iaps	9622
344.425	6.011	ip	3	1.169	iaps	2650
358.293	6.009	ip	4	1.010	iaps	2352
370.566	6.010	ip	3	0.938	iaps	8490
386.643	6.017	vn	3	1.130	iaps	6242
400.442	6.016	vn	4	1.135	iaps	1111
412.842	6.017	vn	4	0.864	iaps	9120
428.940	6.015	dp	2	1.150	iaps	1340
443.838	6.016	dp	2	1.385	iaps	8030
455.125	6.009	dp	1	1.002	iaps	1999
471.191	6.005	vt	1	0.982	iaps	5510
484.074	6.004	vt	2	3.896	iaps	7170
497.357	6.017	vt	1	1.072	iaps	7006
513.457	6.017	in	4	1.065	iaps	9250
527.855	6.016	in	4	0.973	iaps	3061
539.654	6.015	in	3	1.035	iaps	6530
555.739	6.010	vp	1	0.972	iaps	8503
570.107	6.007	vp	1	0.933	iaps	8531
581.878	6.011	vp	2	1.208	iaps	4670
