trial	response	correct_response	accuracy	reaction_time
1	7	7	1	743
2	10	10	1	1418
3	9	9	1	490
4	7	7	1	730
5	6	6	1	412
6	13	9	0	1421
7	14	14	1	1184
8	15	15	1	1197
9	10	10	1	1077
10	16	8	0	1388
11	16	16	1	1224
12	13	13	1	1258
13	10	10	1	1229
14	9	9	1	369
15	8	8	1	527
16	13	13	1	1709
17	9	9	1	421
18	7	7	1	298
19	8	8	1	492
20	9	9	1	472
21	12	12	1	1837
22	14	14	1	1902
23	13	13	1	1085
24	9	9	1	354
25	7	7	1	203
26	8	8	1	348
27	10	10	1	1195
28	12	12	1	654
29	11	11	1	624
30	8	8	1	515
