trial	response	correct_response	accuracy	reaction_time
1	n/a	l	0	n/a
2	l	k	0	1119
3	j	j	1	885
4	j	l	0	1400
5	l	j	0	880
6	l	l	1	1015
7	k	k	1	1225
8	l	l	1	1033
9	k	k	1	984
10	j	j	1	1150
11	j	j	1	1517
12	l	k	0	1505
13	l	l	1	1161
14	k	k	1	1203
15	j	k	0	996
16	k	k	1	1008
17	l	l	1	1015
18	j	j	1	1457
19	l	j	0	1260
