onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.056510843	14.12223789	9	PRP1	1.056510843	3.160044081	8.17734465	0.691668532	8.869013182	1
17.35084175	14.02282678	2	computer	17.35084175	19.36543789	24.37335883	0.703493005	25.07685184	1
33.48504418	14.03043699	11	computer	33.48504418	35.50070616	40.51511543	0.722580978	41.23769641	1
48.63798502	14.02657564	11	PRP2	48.63798502	50.64837513	55.66426254	0.560485934	56.22474847	1
65.78707599	14.02832336	3	computer	65.78707599	67.79791335	72.8148379	0.850497248	73.66533514	1
80.93636941	14.02578934	9	computer	80.93636941	82.94405278	87.96190743	0.442495275	88.4044027	1
97.08733524	14.02153688	8	PRP1	97.08733524	99.09761941	104.1086066	0.684115117	104.7927217	1
114.2359547	14.01913666	9	PRP3	114.2359547	116.2474152	121.2548319	0.745348099	122.00018	1
132.3702814	14.02651853	8	PRP3	132.3702814	134.3804868	139.3965362	0.585942687	139.9824789	1
148.5163135	14.03042212	10	PRP4	148.5163135	150.5303833	155.5464548	0.503304624	156.0497595	1
164.6694125	14.02732616	3	PRP2	164.6694125	166.6798384	171.6964481	0.551031875	172.2474799	-1
180.8165287	14.02706408	11	PRP4	180.8165287	182.8267006	187.8432494	0.60035179	188.4436012	1
195.9494304	14.02440316	2	PRP6	195.9494304	197.9572436	202.9735335	0.575720788	203.5492543	-1
212.0818706	14.01372004	9	PRP4	212.0818706	214.0870109	219.0953091	0.589534041	219.6848431	1
229.2151657	14.03090704	1	computer	229.2151657	231.2292172	236.2457566	0.490431089	236.7361877	-1
244.3518132	14.02708081	4	PRP5	244.3518132	246.3621528	251.3786596	0.447797376	251.826457	-1
260.5044826	14.02439072	10	computer	260.5044826	262.5119546	267.5285949	0.452223465	267.9808184	1
275.6474156	14.02887253	10	computer	275.6474156	277.6595565	282.6759904	0.453378451	283.1293689	1
291.7822163	14.02485432	4	PRP1	291.7822163	293.7901994	298.8065341	0.744009329	299.5505434	-1
308.9192542	14.01815334	11	computer	308.9192542	310.9278951	315.9371078	0.623779039	316.5608869	1
327.0660518	14.01781191	8	PRP2	327.0660518	329.0777516	334.0835802	0.555507856	334.639088	1
342.197656	14.03005932	3	computer	342.197656	344.210755	349.2274368	0.998946903	350.2263837	1
357.3480944	14.02911379	3	PRP5	357.3480944	359.3606309	364.3769526	0.529459608	364.9064122	1
372.4973237	14.02891227	1	PRP5	372.4973237	374.5087468	379.5259823	0.563750312	380.0897326	-1
387.6448222	14.02878185	8	computer	387.6448222	389.6557381	394.673327	0.507940606	395.1812676	1
402.7788874	14.01452732	10	PRP3	402.7788874	404.7869203	409.7931259	0.541926192	410.335052	1
417.913547	14.03278965	1	PRP6	417.913547	419.9265667	424.9460622	0.735953131	425.6820153	-1
433.0614289	14.03209025	11	PRP3	433.0614289	435.076047	440.0932101	0.558692493	440.6519026	1
448.2117926	14.03138711	2	PRP1	448.2117926	450.2254888	455.2428651	0.649511552	455.8923767	-1
465.3520149	14.02353959	4	PRP6	465.3520149	467.3587553	472.3752005	0.572283604	472.9474842	-1
481.5025984	14.01996384	2	PRP5	481.5025984	483.5089175	488.5222483	2.277712429	490.7999608	1
496.6315814	14.02150993	2	computer	496.6315814	498.6413403	503.6528169	0.697061519	504.3498784	1
514.7626432	14.02014262	3	PRP6	514.7626432	516.7752501	521.7825247	0.790097351	522.572622	1
531.8944082	14.03052213	8	PRP4	531.8944082	533.9081064	538.9247246	0.665361827	539.5900864	1
550.0471453	14.02767463	2	PRP2	550.0471453	552.0573291	557.0745885	0.651430318	557.7260188	1
567.1988486	14.02563564	4	computer	567.1988486	569.2075535	574.2242638	0.551607124	574.7758709	1
