onset	duration	trial_type	rating	response_time	database	identifier
6.261	6.017	vp	1	2.811	iaps	4640
21.161	6.015	vp	1	1.709	iaps	4607
32.458	6.015	vp	1	2.808	iaps	7430
48.556	6.006	dn	2	3.999	iaps	2490
61.653	6.008	dn	2	0.581	iaps	9042
74.727	6.005	dn	3	1.425	iaps	6243
90.811	6.017	ip	1	1.271	iaps	8180
103.511	6.016	ip	1	2.118	iaps	2208
117.010	6.016	ip	3	2.182	iaps	5820
133.107	6.016	vn	1	2.844	iaps	6250
145.893	6.010	vn	3	0.782	iaps	9530
159.269	6.008	vn	1	4.002	iaps	4621
175.343	6.006	dp	n/a	n/a	iaps	4680
189.326	6.017	dp	3	1.783	iaps	8210
201.526	6.016	dp	4	0.039	iaps	7260
217.625	6.016	in	1	1.124	iaps	6821
231.123	6.015	in	4	1.950	iaps	9331
243.809	6.011	in	3	2.833	iaps	9320
259.885	6.007	vt	4	1.755	iaps	7950
272.959	6.006	vt	4	1.638	iaps	7050
286.042	6.016	vt	3	1.138	iaps	7090
302.141	6.016	dn	2	1.434	iaps	9621
316.740	6.016	dn	3	1.691	iaps	9620
328.339	6.015	dn	4	0.900	iaps	9830
344.452	6.006	ip	2	3.543	iaps	2345
358.317	6.007	ip	1	2.488	iaps	2310
370.590	6.006	ip	1	3.548	iaps	8341
386.661	6.011	vn	1	3.829	iaps	6550
400.457	6.016	vn	n/a	n/a	iaps	2053
412.857	6.015	vn	4	1.190	iaps	9432
428.954	6.015	dp	4	1.779	iaps	1463
443.851	6.004	dp	4	1.237	iaps	8090
455.115	6.008	dp	3	1.645	iaps	1722
471.188	6.007	vt	4	1.464	iaps	2214
484.060	6.012	vt	4	2.094	iaps	7035
497.355	6.017	vt	4	3.144	iaps	7020
513.455	6.015	in	1	2.431	iaps	9495
527.853	6.015	in	1	1.856	iaps	6510
539.651	6.014	in	3	1.224	iaps	9001
555.730	6.008	vp	1	2.859	iaps	8370
570.095	6.009	vp	2	2.114	iaps	8496
581.888	6.016	vp	4	1.812	iaps	5000
