trial	response	correct_response	accuracy	reaction_time
1	l	k	0	678
2	j	j	1	563
3	k	k	1	820
4	l	k	0	788
5	l	l	1	691
6	k	k	1	654
7	l	l	1	589
8	k	k	1	616
9	j	j	1	654
10	k	k	1	646
11	j	j	1	486
12	j	j	1	497
13	k	k	1	670
14	j	j	1	547
15	k	k	1	679
16	l	l	1	1142
17	l	l	1	978
18	k	k	1	532
19	k	k	1	705
20	k	k	1	844
