trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	966
2	go	4	13	1	1	453
3	go	1	7	1	1	362
4	go	1	4	1	1	319
5	go	5	7	1	1	356
6	go	1	7	1	1	326
7	go	8	7	1	1	331
8	go	6	4	1	1	380
9	go	5	13	1	1	349
10	go	7	7	1	1	353
11	go	7	4	1	1	396
12	go	9	10	1	1	384
13	go	2	16	1	1	332
14	nogo	3	7	1	0	388
15	go	8	16	1	1	412
16	go	5	10	1	1	405
17	go	5	13	1	1	374
18	go	6	13	1	1	391
19	go	1	10	1	1	359
20	go	8	4	1	1	392
21	go	9	4	1	1	390
22	go	8	13	1	1	354
23	go	2	4	1	1	509
24	go	7	10	1	1	545
25	go	6	10	1	1	324
26	go	4	10	1	1	317
27	go	8	7	1	1	309
28	go	6	4	1	1	324
29	go	8	13	1	1	339
30	go	2	10	1	1	331
31	go	9	10	1	1	358
32	go	8	16	1	1	345
33	go	9	4	1	1	339
34	go	5	7	1	1	369
35	go	2	7	1	1	408
36	go	4	13	1	1	354
37	nogo	3	13	0	1	n/a
38	go	5	4	1	1	555
39	go	5	13	1	1	359
40	go	6	7	1	1	347
41	nogo	3	7	1	0	368
42	go	2	16	1	1	440
43	go	7	4	1	1	409
44	go	5	16	1	1	470
45	go	7	10	1	1	349
46	go	8	16	1	1	319
47	go	2	4	1	1	379
48	go	7	7	1	1	417
49	go	4	13	1	1	364
50	go	1	4	1	1	519
51	nogo	3	4	1	0	405
52	go	7	13	1	1	376
53	go	4	10	1	1	310
54	go	6	7	1	1	338
55	go	4	7	1	1	307
56	go	8	13	1	1	328
57	go	8	7	1	1	332
58	go	4	7	1	1	382
59	go	1	16	1	1	408
60	go	9	7	1	1	406
61	go	9	10	1	1	445
62	go	4	10	1	1	436
63	go	8	10	1	1	479
64	go	2	4	1	1	517
65	go	2	4	1	1	560
66	go	8	16	1	1	445
67	go	7	4	1	1	438
68	nogo	3	10	0	1	n/a
69	go	4	16	1	1	813
70	go	7	10	1	1	328
71	go	1	10	1	1	399
72	go	4	7	1	1	355
73	nogo	3	4	0	1	n/a
74	go	5	10	1	1	704
75	go	9	16	1	1	363
76	go	8	13	1	1	317
77	go	4	10	1	1	369
78	go	7	13	1	1	384
79	go	4	16	1	1	331
80	go	1	10	1	1	414
81	go	2	16	1	1	361
82	go	6	10	1	1	492
83	go	6	13	1	1	323
84	go	4	16	1	1	337
85	go	6	16	1	1	353
86	go	6	4	1	1	381
87	go	9	13	1	1	383
88	go	9	10	1	1	382
89	go	7	13	1	1	391
90	go	6	13	1	1	452
91	go	4	10	1	1	329
92	go	1	4	1	1	462
93	go	7	13	1	1	361
94	nogo	3	16	0	1	n/a
95	nogo	3	10	1	0	765
96	go	9	13	1	1	361
97	go	8	10	1	1	353
98	go	2	13	1	1	368
99	go	7	10	1	1	383
100	go	6	7	1	1	398
101	go	6	7	1	1	598
102	go	1	16	1	1	360
103	go	9	16	1	1	306
104	go	9	10	1	1	270
105	nogo	3	10	1	0	256
106	go	1	13	1	1	276
107	go	4	16	1	1	351
108	go	1	10	1	1	422
109	go	1	10	1	1	416
110	go	2	16	1	1	344
111	nogo	3	16	1	0	299
112	go	6	16	1	1	286
113	go	8	4	1	1	376
114	go	5	13	1	1	373
115	go	9	4	1	1	455
116	nogo	3	16	0	1	n/a
117	go	9	7	1	1	516
118	go	5	4	1	1	504
119	go	5	4	1	1	304
120	go	4	4	1	1	413
121	go	2	13	1	1	428
122	go	6	13	1	1	554
123	go	8	16	1	1	333
124	nogo	3	16	0	1	n/a
125	go	8	7	1	1	784
126	go	4	4	1	1	423
127	go	4	4	1	1	512
128	go	2	4	1	1	477
