onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.005	vp	n/a	n/a	iaps	5460
21.147	6.016	vp	n/a	n/a	iaps	4622
32.446	6.016	vp	2	2.479	iaps	7480
48.544	6.015	dn	1	1.121	iaps	2700
61.646	6.012	dn	2	0.965	iaps	9007
74.740	6.007	dn	2	1.225	iaps	3400
90.812	6.006	ip	3	0.840	iaps	8161
103.495	6.004	ip	3	2.450	iaps	1721
116.979	6.016	ip	4	0.902	iaps	5621
133.078	6.016	vn	2	1.174	iaps	6555
145.878	6.015	vn	1	0.968	iaps	9430
159.274	6.015	vn	2	1.861	iaps	2710
175.372	6.007	dp	1	1.234	iaps	5480
189.344	6.006	dp	1	1.633	iaps	8170
201.511	6.004	dp	1	1.483	iaps	7280
217.594	6.017	in	3	1.055	iaps	6834
231.093	6.017	in	n/a	n/a	iaps	9341
243.793	6.015	in	4	2.026	iaps	9330
259.889	6.005	vt	1	0.770	iaps	7705
272.960	6.009	vt	1	0.844	iaps	7179
286.026	6.008	vt	1	0.702	iaps	7233
302.099	6.010	dn	1	1.329	iaps	9592
316.692	6.017	dn	1	1.004	iaps	9471
328.292	6.017	dn	1	0.984	iaps	9611
344.392	6.019	ip	4	0.798	iaps	4180
358.275	6.012	ip	3	0.935	iaps	2224
370.570	6.006	ip	4	0.878	iaps	8186
386.633	6.008	vn	1	1.471	iaps	6831
400.408	6.005	vn	n/a	n/a	iaps	2688
412.827	6.015	vn	1	0.953	iaps	9342
428.925	6.016	dp	1	1.023	iaps	1510
443.823	6.015	dp	1	1.024	iaps	7580
455.121	6.016	dp	2	0.901	iaps	1650
471.207	6.010	vt	n/a	n/a	iaps	2393
484.073	6.008	vt	1	0.645	iaps	7080
497.340	6.007	vt	1	0.703	iaps	2840
513.424	6.016	in	4	0.894	iaps	9400
527.823	6.017	in	3	0.709	iaps	6830
539.623	6.015	in	4	0.908	iaps	7380
555.719	6.016	vp	2	1.017	iaps	8193
570.117	6.006	vp	n/a	n/a	iaps	8501
581.888	6.009	vp	1	0.681	iaps	5594
