onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
3.068641652	14.12633241	3	PRP1	3.068641652	5.177628845	10.19354508	0.938504095	11.13204918	1
20.36290057	14.02849463	9	PRP2	20.36290057	22.37489177	27.39108491	0.611557952	28.00264287	1
37.51368906	14.02539066	1	computer	37.51368906	39.52165446	44.53878234	0.542099603	45.08088194	-1
55.66364126	14.02070774	11	PRP3	55.66364126	57.67619704	62.68406101	0.577141801	63.26120281	1
71.79833577	14.02906752	3	PRP4	71.79833577	73.80939149	78.82703247	0.847121357	79.67415383	1
86.93356831	14.02581052	4	computer	86.93356831	88.94168841	93.9590755	0.745462626	94.70453812	-1
103.0650153	14.02828352	2	computer	103.0650153	105.0754245	110.0929944	0.601429002	110.6944234	-1
118.214729	14.02612507	4	PRP5	118.214729	120.2233151	125.2404522	0.582026059	125.8224783	1
133.3412492	14.03027316	3	PRP6	133.3412492	135.35395	140.3712587	0.602590389	140.9738491	1
149.4799535	14.02124554	3	PRP5	149.4799535	151.4912222	156.5009019	0.406151555	156.9070535	-1
164.603007	14.02268533	2	PRP6	164.603007	166.6153649	171.6251901	0.574379544	172.1995696	-1
180.7276229	14.0304232	10	PRP4	180.7276229	182.7411844	187.7577426	0.563803685	188.3215463	1
197.8656201	14.02549554	8	computer	197.8656201	199.8736553	204.8908479	0.606673903	205.4975218	1
215.997639	14.02493977	11	PRP2	215.997639	218.0067222	223.0222548	0.520146975	223.5424018	1
232.1323378	14.02056804	8	PRP2	232.1323378	234.1404313	239.1525982	0.45118757	239.6037858	1
250.2629486	14.02012367	2	PRP5	250.2629486	252.2731315	257.2828164	0.394608772	257.6774251	-1
265.3950487	14.01804829	10	PRP3	265.3950487	267.4066575	272.4128188	0.425907699	272.8387265	1
282.5199328	14.02015238	9	computer	282.5199328	284.5265229	289.5398521	0.990202189	290.5300543	1
299.645954	14.02774356	4	PRP1	299.645954	301.6560769	306.6734731	0.537736968	307.2112101	1
316.7901163	14.03114948	11	computer	316.7901163	318.8046351	323.820984	0.603198232	324.4241823	1
332.9297242	14.02239869	8	PRP6	332.9297242	334.9385027	339.9518323	0.453492055	340.4053244	1
348.0648814	14.01708883	1	computer	348.0648814	350.0718109	355.0816764	0.395683393	355.4773598	-1
364.1850752	14.02052296	9	PRP2	364.1850752	366.1965791	371.2052568	0.52268926	371.727946	1
379.2980147	14.02408002	1	PRP1	379.2980147	381.3046912	386.3217961	0.4293285	386.7511246	-1
395.4236568	14.03146904	1	PRP5	395.4236568	397.438437	402.4547932	0.374164361	402.8289576	-1
410.5615865	14.0262881	10	PRP2	410.5615865	412.5713962	417.5876368	0.409394313	417.9970311	1
426.6949653	14.02343928	2	computer	426.6949653	428.7017436	433.7182242	0.451957832	434.170182	-1
441.8316561	14.01652505	4	PRP4	441.8316561	443.8371276	448.8479252	0.849637365	449.6975625	1
457.9615696	14.0181656	8	PRP3	457.9615696	459.9707179	464.9794378	0.559401997	465.5388398	1
473.0797988	14.02471193	10	computer	473.0797988	475.0866425	480.1042178	0.454303653	480.5585214	1
488.2238454	14.02995424	9	PRP6	488.2238454	490.23638	495.2536713	0.435702576	495.6893739	1
503.3563915	14.03046135	8	computer	503.3563915	505.3700529	510.3866097	0.558573601	510.9451833	1
518.4919254	14.0269128	3	computer	518.4919254	520.5011535	525.5185473	0.441707515	525.9602548	-1
535.6240086	14.02454196	11	PRP4	535.6240086	537.6318497	542.6483205	0.510007232	543.1583278	1
551.7409017	14.02059576	11	computer	551.7409017	553.7525009	558.7612693	0.410003524	559.1712728	1
566.8785134	14.01423528	2	PRP1	566.8785134	568.8852513	573.8925193	0.439208902	574.3317282	-1
