trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	0	0	n/a
2	go	4	13	1	1	593
3	go	1	4	1	1	438
4	go	1	13	1	1	477
5	go	5	13	1	1	333
6	go	1	10	1	1	371
7	go	8	4	1	1	527
8	go	6	7	1	1	447
9	go	5	4	1	1	371
10	go	7	13	1	1	331
11	go	7	7	1	1	395
12	go	9	16	1	1	455
13	go	2	13	1	1	448
14	nogo	3	7	0	1	n/a
15	go	8	7	1	1	415
16	go	5	16	1	1	403
17	go	5	16	1	1	429
18	go	6	16	1	1	410
19	go	1	4	1	1	675
20	go	8	7	1	1	338
21	go	9	16	1	1	393
22	go	8	4	1	1	465
23	go	2	4	1	1	475
24	go	7	16	1	1	383
25	go	6	10	1	1	415
26	go	4	4	1	1	483
27	go	8	16	1	1	426
28	go	6	7	1	1	442
29	go	8	4	1	1	435
30	go	2	10	1	1	494
31	go	9	16	1	1	420
32	go	8	4	1	1	388
33	go	9	7	1	1	405
34	go	5	4	1	1	487
35	go	2	13	1	1	411
36	go	4	4	1	1	425
37	nogo	3	13	0	1	n/a
38	go	5	4	1	1	372
39	go	5	10	1	1	387
40	go	6	10	1	1	493
41	nogo	3	13	0	1	n/a
42	go	2	10	1	1	482
43	go	7	4	1	1	437
44	go	5	10	1	1	420
45	go	7	10	1	1	445
46	go	8	16	1	1	441
47	go	2	10	1	1	503
48	go	7	16	1	1	663
49	go	4	13	1	1	352
50	go	1	16	1	1	597
51	nogo	3	13	0	1	n/a
52	go	7	10	1	1	414
53	go	4	10	1	1	496
54	go	6	10	1	1	488
55	go	4	16	1	1	504
56	go	8	7	1	1	547
57	go	8	4	1	1	585
58	go	4	4	1	1	437
59	go	1	7	1	1	475
60	go	9	4	1	1	424
61	go	9	7	1	1	507
62	go	4	16	1	1	384
63	go	8	4	1	1	491
64	go	2	13	1	1	470
65	go	2	10	1	1	499
66	go	8	16	1	1	399
67	go	7	10	1	1	424
68	nogo	3	10	0	1	n/a
69	go	4	16	1	1	452
70	go	7	10	1	1	481
71	go	1	16	1	1	840
72	go	4	16	1	1	697
73	nogo	3	10	0	1	n/a
74	go	5	13	1	1	674
75	go	9	16	1	1	447
76	go	8	4	0	0	n/a
77	go	4	7	1	1	434
78	go	7	7	1	1	405
79	go	4	4	1	1	376
80	go	1	16	1	1	568
81	go	2	13	1	1	509
82	go	6	10	1	1	444
83	go	6	16	1	1	436
84	go	4	16	1	1	423
85	go	6	7	1	1	504
86	go	6	13	1	1	430
87	go	9	13	1	1	422
88	go	9	10	1	1	392
89	go	7	13	1	1	396
90	go	6	7	1	1	435
91	go	4	16	1	1	402
92	go	1	16	1	1	406
93	go	7	4	1	1	456
94	nogo	3	13	0	1	n/a
95	nogo	3	13	0	1	n/a
96	go	9	16	1	1	434
97	go	8	4	1	1	674
98	go	2	10	1	1	627
99	go	7	7	1	1	372
100	go	6	7	1	1	420
101	go	6	7	1	1	344
102	go	1	7	1	1	753
103	go	9	13	1	1	431
104	go	9	10	1	1	389
105	nogo	3	13	1	0	337
106	go	1	16	1	1	562
107	go	4	10	1	1	413
108	go	1	13	1	1	416
109	go	1	16	1	1	329
110	go	2	7	1	1	344
111	nogo	3	13	0	1	n/a
112	go	6	10	1	1	572
113	go	8	7	1	1	609
114	go	5	4	1	1	536
115	go	9	4	1	1	363
116	nogo	3	10	0	1	n/a
117	go	9	4	1	1	376
118	go	5	16	1	1	458
119	go	5	7	1	1	593
120	go	4	10	1	1	354
121	go	2	13	1	1	538
122	go	6	4	1	1	455
123	go	8	16	1	1	434
124	nogo	3	13	1	0	301
125	go	8	16	1	1	598
126	go	4	10	1	1	505
127	go	4	7	1	1	409
128	go	2	13	1	1	602
129	go	5	16	1	1	457
130	go	2	7	1	1	678
131	go	1	7	1	1	599
132	go	1	10	1	1	636
133	go	5	13	1	1	632
134	go	9	13	1	1	445
135	go	5	4	1	1	548
136	go	4	10	1	1	408
137	go	5	16	1	1	467
138	nogo	3	7	0	1	n/a
139	go	4	7	1	1	593
140	go	2	16	1	1	563
141	go	5	7	1	1	600
142	go	6	4	1	1	661
143	go	9	16	1	1	407
144	go	4	16	1	1	398
145	go	6	13	1	1	351
146	nogo	3	10	0	1	n/a
147	go	1	7	1	1	640
148	go	5	7	1	1	453
149	go	5	13	1	1	400
150	go	4	4	1	1	562
151	go	6	7	1	1	624
152	go	4	4	1	1	689
153	go	5	16	1	1	657
154	go	5	4	1	1	389
155	go	6	4	1	1	452
156	go	2	16	1	1	538
