trial	response	correct_response	accuracy	reaction_time
1	n/a	k	0	n/a
2	k	j	0	1278
3	j	j	1	790
4	k	k	1	1426
5	l	k	0	941
6	j	j	1	1035
7	l	l	1	1544
8	l	l	1	1040
9	k	l	0	1439
10	j	l	0	855
11	j	j	1	1230
12	k	k	1	1321
13	j	l	0	1833
14	k	j	0	1049
15	j	j	1	915
16	k	k	1	957
17	l	j	0	828
18	k	k	1	1896
19	k	k	1	1175
20	j	j	1	855
