onset	duration	trial_type	rating	response_time	database	identifier
6.243	6.005	vp	3	3.256	iaps	4640
21.124	6.008	vp	2	1.818	iaps	4607
32.398	6.005	vp	3	3.768	iaps	7430
48.481	6.017	dn	1	3.144	iaps	2490
61.598	6.016	dn	2	1.576	iaps	9042
74.698	6.015	dn	1	1.994	iaps	6243
90.795	6.015	ip	3	1.088	iaps	8180
103.476	6.015	ip	3	1.777	iaps	2208
116.963	6.009	ip	2	4.002	iaps	5820
133.030	6.006	vn	4	1.829	iaps	6250
145.801	6.012	vn	3	1.893	iaps	9530
159.181	6.014	vn	3	1.631	iaps	4621
175.279	6.016	dp	1	2.179	iaps	4680
189.277	6.015	dp	1	2.977	iaps	8210
201.458	6.004	dp	1	1.703	iaps	7260
217.529	6.009	in	4	0.902	iaps	6821
230.995	6.007	in	2	1.047	iaps	9331
243.662	6.016	in	3	1.143	iaps	9320
259.762	6.016	vt	1	1.281	iaps	7950
272.861	6.016	vt	1	1.081	iaps	7050
285.959	6.016	vt	1	1.260	iaps	7090
302.057	6.016	dn	1	1.126	iaps	9621
316.643	6.010	dn	3	0.875	iaps	9620
328.210	6.008	dn	1	1.199	iaps	9830
344.293	6.004	ip	3	1.081	iaps	2345
358.177	6.016	ip	3	1.163	iaps	2310
370.476	6.017	ip	4	1.218	iaps	8341
386.575	6.016	vn	4	1.975	iaps	6550
400.372	6.016	vn	4	1.580	iaps	2053
412.782	6.011	vn	1	1.611	iaps	9432
428.850	6.009	dp	1	3.074	iaps	1463
443.742	6.016	dp	2	1.003	iaps	8090
455.042	6.016	dp	1	1.096	iaps	1722
471.142	6.017	vt	1	1.396	iaps	2214
484.041	6.015	vt	1	1.449	iaps	7035
497.338	6.016	vt	1	1.465	iaps	7020
513.435	6.006	in	3	1.493	iaps	9495
527.800	6.008	in	4	1.117	iaps	6510
539.563	6.012	in	1	1.242	iaps	9001
555.657	6.017	vp	2	2.115	iaps	8370
570.057	6.016	vp	2	1.443	iaps	8496
581.857	6.016	vp	1	1.419	iaps	5000
