onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.015	vp	2	2.516	iaps	4290
21.158	6.008	vp	3	1.227	iaps	2395
32.440	6.008	vp	1	1.439	iaps	5700
48.516	6.017	dn	2	1.508	iaps	2120
61.632	6.017	dn	3	1.129	iaps	6230
74.732	6.016	dn	1	1.284	iaps	2455
90.829	6.016	ip	3	1.218	iaps	8034
103.515	6.011	ip	3	1.970	iaps	2170
117.008	6.005	ip	3	1.494	iaps	4800
133.072	6.009	vn	3	1.319	iaps	2590
145.853	6.011	vn	3	1.415	iaps	9180
159.247	6.017	vn	3	1.269	iaps	2278
175.347	6.016	dp	1	1.152	iaps	4610
189.346	6.015	dp	1	1.158	iaps	8120
201.543	6.016	dp	1	1.032	iaps	5600
217.629	6.010	in	4	1.265	iaps	3220
231.096	6.007	in	4	1.251	iaps	6561
243.769	6.010	in	4	1.302	iaps	6300
259.863	6.016	vt	1	1.169	iaps	7187
272.962	6.017	vt	1	1.066	iaps	7009
286.061	6.016	vt	1	1.366	iaps	7161
302.158	6.004	dn	2	1.440	iaps	9561
316.739	6.006	dn	2	1.379	iaps	9420
328.312	6.008	dn	1	1.220	iaps	9920
344.383	6.025	ip	n/a	n/a	iaps	2391
358.295	6.017	ip	4	1.494	iaps	2209
370.595	6.017	ip	4	1.087	iaps	8178
386.692	6.016	vn	4	1.215	iaps	2981
400.491	6.015	vn	4	1.071	iaps	1274
412.877	6.010	vn	n/a	n/a	iaps	9041
428.943	6.008	dp	2	1.039	iaps	1500
443.827	6.004	dp	1	1.495	iaps	7350
455.110	6.016	dp	1	1.682	iaps	1540
471.210	6.015	vt	1	1.739	iaps	2190
484.109	6.015	vt	1	1.133	iaps	7002
497.406	6.016	vt	1	1.213	iaps	5740
513.503	6.006	in	n/a	n/a	iaps	9050
527.868	6.008	in	4	1.512	iaps	2683
539.649	6.010	in	4	1.087	iaps	6213
555.725	6.016	vp	4	0.939	iaps	8179
570.125	6.016	vp	1	1.696	iaps	8510
581.924	6.015	vp	n/a	n/a	iaps	4641
