onset	duration	trial_type	rating	response_time	database	identifier
6.252	6.012	vp	4	1.474	iaps	4640
21.149	6.016	vp	4	2.117	iaps	4607
32.448	6.015	vp	3	1.473	iaps	7430
48.544	6.015	dn	2	3.557	iaps	2490
61.659	6.005	dn	3	3.138	iaps	9042
74.730	6.008	dn	1	3.082	iaps	6243
90.804	6.010	ip	4	1.934	iaps	8180
103.497	6.016	ip	2	3.381	iaps	2208
116.997	6.016	ip	4	1.952	iaps	5820
133.096	6.016	vn	2	1.940	iaps	6250
145.893	6.016	vn	2	1.802	iaps	9530
159.291	6.004	vn	2	2.893	iaps	4621
175.362	6.008	dp	3	2.629	iaps	4680
189.329	6.005	dp	2	2.605	iaps	8210
201.501	6.011	dp	1	2.115	iaps	7260
217.595	6.017	in	3	1.927	iaps	6821
231.094	6.016	in	2	3.431	iaps	9331
243.792	6.015	in	4	1.234	iaps	9320
259.890	6.004	vt	1	1.450	iaps	7950
272.961	6.008	vt	1	1.758	iaps	7050
286.027	6.007	vt	3	1.281	iaps	7090
302.111	6.016	dn	3	2.751	iaps	9621
316.711	6.016	dn	3	1.977	iaps	9620
328.311	6.016	dn	2	2.748	iaps	9830
344.408	6.015	ip	4	1.501	iaps	2345
358.293	6.011	ip	4	1.691	iaps	2310
370.570	6.007	ip	3	3.921	iaps	8341
386.633	6.010	vn	3	1.287	iaps	6550
400.414	6.012	vn	3	2.961	iaps	2053
412.815	6.011	vn	3	1.753	iaps	9432
428.910	6.016	dp	1	2.038	iaps	1463
443.807	6.015	dp	2	1.560	iaps	8090
455.105	6.015	dp	2	1.834	iaps	1722
471.192	6.009	vt	2	1.442	iaps	2214
484.066	6.009	vt	1	1.381	iaps	7035
497.342	6.004	vt	1	2.109	iaps	7020
513.425	6.016	in	4	1.572	iaps	9495
527.825	6.015	in	4	1.393	iaps	6510
539.623	6.015	in	3	1.805	iaps	9001
555.719	6.004	vp	3	1.319	iaps	8370
570.091	6.009	vp	3	1.718	iaps	8496
581.865	6.009	vp	2	1.923	iaps	5000
