trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	589
2	go	4	13	1	1	323
3	go	1	7	1	1	278
4	go	1	16	1	1	267
5	go	5	4	1	1	245
6	go	1	13	1	1	356
7	go	8	10	1	1	329
8	go	6	16	1	1	319
9	go	5	4	1	1	333
10	go	7	7	1	1	348
11	go	7	13	1	1	317
12	go	9	13	1	1	332
13	go	2	13	1	1	417
14	nogo	3	10	1	0	301
15	go	8	4	1	1	369
16	go	5	10	1	1	324
17	go	5	13	1	1	526
18	go	6	7	1	1	459
19	go	1	7	1	1	563
20	go	8	13	1	1	396
21	go	9	10	1	1	401
22	go	8	13	1	1	468
23	go	2	7	1	1	324
24	go	7	7	1	1	356
25	go	6	10	1	1	320
26	go	4	7	1	1	416
27	go	8	10	1	1	397
28	go	6	13	1	1	547
29	go	8	4	1	1	398
30	go	2	13	1	1	314
31	go	9	16	1	1	272
32	go	8	13	1	1	325
33	go	9	7	1	1	385
34	go	5	4	1	1	446
35	go	2	10	1	1	349
36	go	4	4	1	1	425
37	nogo	3	7	0	1	n/a
38	go	5	10	1	1	186
39	go	5	16	1	1	229
40	go	6	16	1	1	305
41	nogo	3	13	1	0	304
42	go	2	7	1	1	278
43	go	7	10	1	1	356
44	go	5	7	1	1	308
45	go	7	16	1	1	303
46	go	8	7	1	1	317
47	go	2	4	1	1	303
48	go	7	10	1	1	257
49	go	4	16	1	1	277
50	go	1	4	1	1	429
51	nogo	3	16	1	0	305
52	go	7	4	1	1	199
53	go	4	7	1	1	324
54	go	6	4	1	1	348
55	go	4	7	1	1	246
56	go	8	16	1	1	292
57	go	8	7	1	1	314
58	go	4	10	1	1	309
59	go	1	16	1	1	325
60	go	9	4	1	1	280
61	go	9	16	1	1	331
62	go	4	10	1	1	336
63	go	8	4	1	1	263
64	go	2	16	1	1	352
65	go	2	7	1	1	411
66	go	8	10	1	1	379
67	go	7	13	1	1	395
68	nogo	3	16	1	0	279
69	go	4	4	1	1	212
70	go	7	7	0	0	n/a
71	go	1	16	1	1	296
72	go	4	4	1	1	351
73	nogo	3	4	1	0	337
74	go	5	13	1	1	406
75	go	9	7	1	1	305
76	go	8	4	1	1	339
77	go	4	13	1	1	377
78	go	7	16	1	1	439
79	go	4	13	1	1	263
80	go	1	10	1	1	383
81	go	2	4	1	1	318
82	go	6	13	1	1	428
83	go	6	4	1	1	372
84	go	4	7	1	1	268
85	go	6	13	1	1	262
86	go	6	10	1	1	141
87	go	9	4	1	1	355
88	go	9	16	1	1	374
89	go	7	13	1	1	391
90	go	6	4	1	1	490
91	go	4	13	1	1	442
92	go	1	13	1	1	424
93	go	7	13	1	1	409
94	nogo	3	7	0	1	n/a
95	nogo	3	10	1	0	218
96	go	9	7	1	1	376
97	go	8	13	1	1	313
98	go	2	10	1	1	402
99	go	7	10	1	1	274
100	go	6	7	1	1	453
101	go	6	16	1	1	331
102	go	1	7	1	1	429
103	go	9	7	1	1	436
104	go	9	10	1	1	390
105	nogo	3	13	0	1	n/a
106	go	1	4	1	1	393
107	go	4	7	1	1	320
108	go	1	10	1	1	332
109	go	1	10	1	1	415
110	go	2	10	1	1	362
111	nogo	3	16	0	1	n/a
112	go	6	13	1	1	59
113	go	8	4	1	1	421
114	go	5	10	1	1	350
115	go	9	7	1	1	319
116	nogo	3	10	0	1	n/a
117	go	9	13	1	1	280
