trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	10	1	1	1048
2	go	4	4	1	1	518
3	go	1	16	1	1	743
4	go	1	10	1	1	577
5	go	5	4	1	1	590
6	go	1	7	1	1	657
7	go	8	10	1	1	587
8	go	6	10	1	1	558
9	go	5	4	1	1	574
10	go	7	10	1	1	565
11	go	7	4	1	1	530
12	go	9	7	1	1	519
13	go	2	13	1	1	514
14	nogo	3	4	0	1	n/a
15	go	8	13	1	1	510
16	go	5	4	1	1	723
17	go	5	10	1	1	654
18	go	6	16	1	1	741
19	go	1	7	1	1	740
20	go	8	7	1	1	739
21	go	9	16	1	1	646
22	go	8	7	1	1	669
23	go	2	13	1	1	728
24	go	7	13	1	1	675
25	go	6	16	1	1	668
26	go	4	13	1	1	684
27	go	8	10	1	1	697
28	go	6	13	1	1	734
29	go	8	10	1	1	751
30	go	2	4	1	1	720
31	go	9	4	1	1	690
32	go	8	13	1	1	660
33	go	9	16	1	1	653
34	go	5	7	1	1	690
35	go	2	4	1	1	705
36	go	4	7	1	1	742
37	nogo	3	16	0	1	n/a
38	go	5	4	1	1	1030
39	go	5	10	1	1	748
40	go	6	10	1	1	817
41	nogo	3	4	0	1	n/a
42	go	2	10	1	1	664
43	go	7	13	1	1	611
44	go	5	4	1	1	746
45	go	7	10	1	1	826
46	go	8	13	1	1	713
47	go	2	13	1	1	731
48	go	7	16	1	1	765
49	go	4	10	1	1	738
50	go	1	16	1	1	751
51	nogo	3	16	0	1	n/a
52	go	7	16	1	1	1015
53	go	4	7	1	1	756
54	go	6	4	1	1	725
55	go	4	16	1	1	720
56	go	8	10	1	1	735
57	go	8	16	1	1	822
58	go	4	13	1	1	686
59	go	1	13	1	1	744
60	go	9	4	1	1	718
61	go	9	4	1	1	754
62	go	4	13	1	1	744
63	go	8	13	1	1	738
64	go	2	16	1	1	730
65	go	2	13	1	1	700
66	go	8	4	1	1	715
67	go	7	16	1	1	752
68	nogo	3	16	0	1	n/a
69	go	4	10	1	1	833
70	go	7	16	1	1	803
71	go	1	4	1	1	818
72	go	4	7	1	1	788
73	nogo	3	10	0	1	n/a
74	go	5	16	0	0	n/a
75	go	9	10	1	1	22
76	go	8	13	1	1	747
77	go	4	16	1	1	784
78	go	7	4	1	1	709
79	go	4	7	1	1	731
80	go	1	10	1	1	722
81	go	2	4	1	1	716
82	go	6	10	1	1	708
83	go	6	7	1	1	723
84	go	4	4	1	1	784
85	go	6	16	1	1	798
86	go	6	10	1	1	745
87	go	9	13	1	1	761
88	go	9	13	1	1	666
89	go	7	7	1	1	700
90	go	6	10	1	1	760
91	go	4	4	1	1	754
92	go	1	7	1	1	753
93	go	7	13	1	1	727
94	nogo	3	7	0	1	n/a
95	nogo	3	10	0	1	n/a
96	go	9	7	1	1	971
97	go	8	10	1	1	781
98	go	2	7	1	1	780
99	go	7	10	1	1	773
100	go	6	13	1	1	786
101	go	6	4	1	1	753
102	go	1	4	1	1	773
103	go	9	16	1	1	765
104	go	9	10	1	1	802
105	nogo	3	16	0	1	n/a
106	go	1	16	1	1	815
107	go	4	4	1	1	740
108	go	1	7	1	1	845
109	go	1	10	1	1	844
110	go	2	7	1	1	814
111	nogo	3	7	0	1	n/a
112	go	6	4	1	1	993
113	go	8	13	1	1	758
114	go	5	13	1	1	706
115	go	9	4	1	1	674
116	nogo	3	13	0	1	n/a
117	go	9	10	1	1	900
118	go	5	7	1	1	709
119	go	5	7	1	1	770
120	go	4	16	1	1	763
121	go	2	4	1	1	759
122	go	6	13	1	1	754
123	go	8	4	1	1	722
124	nogo	3	16	0	1	n/a
125	go	8	16	0	0	n/a
126	go	4	16	1	1	730
127	go	4	13	1	1	838
128	go	2	16	1	1	765
129	go	5	4	1	1	734
130	go	2	4	1	1	658
131	go	1	16	1	1	651
132	go	1	10	1	1	735
133	go	5	13	1	1	725
134	go	9	16	1	1	741
135	go	5	7	1	1	734
136	go	4	7	1	1	751
137	go	5	13	1	1	725
138	nogo	3	10	0	1	n/a
139	go	4	16	1	1	1146
140	go	2	10	1	1	776
141	go	5	7	1	1	801
142	go	6	7	1	1	704
143	go	9	4	1	1	673
144	go	4	4	1	1	748
145	go	6	16	1	1	749
146	nogo	3	13	0	1	n/a
147	go	1	10	1	1	881
148	go	5	13	1	1	716
149	go	5	4	1	1	708
150	go	4	4	1	1	728
151	go	6	10	1	1	701
152	go	4	16	1	1	780
153	go	5	13	1	1	796
154	go	5	16	1	1	767
155	go	6	7	1	1	736
156	go	2	10	1	1	775
157	nogo	3	4	0	1	n/a
158	go	8	4	1	1	1018
159	nogo	3	13	0	1	n/a
160	go	1	4	1	1	575
161	go	9	7	1	1	568
162	nogo	3	10	0	1	n/a
163	go	2	16	1	1	885
164	go	7	10	1	1	770
165	go	6	7	1	1	744
166	go	6	16	1	1	823
167	go	2	13	1	1	726
168	go	2	7	1	1	736
169	go	8	10	1	1	755
170	go	8	4	1	1	861
171	go	6	7	1	1	786
172	nogo	3	4	0	1	n/a
173	go	2	10	0	0	n/a
174	go	1	7	1	1	751
175	go	6	7	1	1	909
176	go	1	10	1	1	771
177	nogo	3	7	0	1	n/a
178	go	1	13	1	1	1101
179	go	7	13	1	1	737
180	go	2	13	1	1	754
181	go	9	7	1	1	723
182	go	9	10	1	1	716
183	go	8	16	1	1	752
184	go	7	7	1	1	719
185	go	2	7	1	1	744
186	go	7	7	1	1	721
187	go	9	13	1	1	764
188	go	7	7	1	1	732
189	go	1	10	1	1	749
190	go	4	13	1	1	701
191	go	8	13	1	1	717
192	go	5	16	1	1	734
193	go	9	7	1	1	700
194	go	5	4	1	1	761
195	go	6	4	1	1	707
196	go	9	13	1	1	702
197	nogo	3	16	0	1	n/a
198	go	9	10	1	1	755
199	go	8	7	1	1	753
200	go	7	16	1	1	772
201	nogo	3	16	0	1	n/a
202	go	4	4	1	1	879
203	nogo	3	7	0	1	n/a
204	go	1	10	1	1	938
205	go	6	16	1	1	702
206	go	5	4	1	1	761
207	go	9	10	1	1	731
208	go	2	13	1	1	725
209	go	7	13	1	1	649
210	go	7	16	1	1	775
211	go	1	7	1	1	767
212	go	8	4	1	1	762
213	go	7	10	1	1	754
214	go	1	13	1	1	769
215	go	7	16	1	1	774
216	nogo	3	13	0	1	n/a
217	nogo	3	13	0	1	n/a
218	go	2	7	1	1	914
219	go	2	16	1	1	729
220	go	7	10	1	1	785
221	go	5	7	1	1	801
222	nogo	3	4	0	1	n/a
223	go	7	13	0	0	n/a
224	go	8	7	1	1	102
225	go	9	16	1	1	760
