onset	duration	trial_type	rating	response_time	database	identifier
6.254	6.009	vp	1	1.182	iaps	5460
21.129	6.017	vp	2	1.128	iaps	4622
32.430	6.016	vp	3	1.694	iaps	7480
48.529	6.016	dn	1	1.196	iaps	2700
61.645	6.015	dn	2	1.262	iaps	9007
74.742	6.015	dn	2	1.868	iaps	3400
90.839	6.007	ip	3	1.145	iaps	8161
103.511	6.007	ip	3	1.252	iaps	1721
116.995	6.004	ip	3	1.105	iaps	5621
133.078	6.016	vn	2	1.292	iaps	6555
145.878	6.016	vn	2	1.187	iaps	9430
159.276	6.016	vn	2	1.612	iaps	2710
175.373	6.015	dp	1	1.033	iaps	5480
189.344	6.009	dp	1	1.021	iaps	8170
201.527	6.007	dp	2	0.985	iaps	7280
217.598	6.012	in	4	1.565	iaps	6834
231.093	6.017	in	3	1.556	iaps	9341
243.793	6.017	in	3	1.186	iaps	9330
259.891	6.016	vt	1	1.134	iaps	7705
272.988	6.004	vt	1	1.055	iaps	7179
286.070	6.006	vt	1	1.432	iaps	7233
302.134	6.009	dn	2	1.414	iaps	9592
316.709	6.004	dn	1	1.230	iaps	9471
328.292	6.017	dn	1	1.170	iaps	9611
344.392	6.019	ip	3	1.978	iaps	4180
358.291	6.015	ip	4	1.306	iaps	2224
370.588	6.016	ip	4	1.290	iaps	8186
386.675	6.010	vn	2	1.058	iaps	6831
400.441	6.008	vn	3	1.490	iaps	2688
412.825	6.004	vn	2	1.312	iaps	9342
428.907	6.017	dp	2	1.082	iaps	1510
443.807	6.016	dp	1	1.425	iaps	7580
455.106	6.016	dp	1	1.167	iaps	1650
471.204	6.015	vt	1	1.450	iaps	2393
484.101	6.005	vt	n/a	n/a	iaps	7080
497.373	6.008	vt	1	1.306	iaps	2840
513.440	6.004	in	4	1.401	iaps	9400
527.809	6.013	in	4	1.178	iaps	6830
539.606	6.016	in	4	1.194	iaps	7380
555.704	6.016	vp	1	1.288	iaps	8193
570.102	6.016	vp	2	2.490	iaps	8501
581.884	6.004	vp	1	1.114	iaps	5594
