trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	746
2	go	4	13	1	1	454
3	go	1	7	1	1	355
4	go	1	7	1	1	370
5	go	5	10	1	1	402
6	go	1	10	1	1	383
7	go	8	10	1	1	386
8	go	6	7	1	1	399
9	go	5	13	1	1	423
10	go	7	10	1	1	354
11	go	7	7	1	1	362
12	go	9	16	1	1	423
13	go	2	4	1	1	346
14	nogo	3	16	0	1	n/a
15	go	8	13	1	1	690
16	go	5	4	1	1	439
17	go	5	4	1	1	454
18	go	6	7	1	1	395
19	go	1	7	1	1	388
20	go	8	16	1	1	426
21	go	9	10	1	1	588
22	go	8	10	1	1	410
23	go	2	7	1	1	357
24	go	7	16	1	1	395
25	go	6	10	1	1	411
26	go	4	4	1	1	472
27	go	8	10	1	1	420
28	go	6	7	1	1	432
29	go	8	10	1	1	425
30	go	2	16	1	1	395
31	go	9	13	1	1	409
32	go	8	13	1	1	379
33	go	9	10	1	1	372
34	go	5	16	1	1	433
35	go	2	7	1	1	456
36	go	4	4	1	1	442
37	nogo	3	7	0	1	n/a
38	go	5	4	1	1	781
39	go	5	7	1	1	378
40	go	6	13	1	1	361
41	nogo	3	13	1	0	364
42	go	2	4	1	1	425
43	go	7	10	1	1	475
44	go	5	7	1	1	512
45	go	7	7	1	1	458
46	go	8	7	1	1	460
47	go	2	16	1	1	605
48	go	7	10	1	1	430
49	go	4	16	1	1	399
50	go	1	16	1	1	351
51	nogo	3	16	0	1	n/a
52	go	7	7	1	1	689
53	go	4	10	1	1	398
54	go	6	4	1	1	468
55	go	4	13	1	1	413
56	go	8	4	1	1	456
57	go	8	16	1	1	452
58	go	4	13	1	1	440
59	go	1	7	1	1	480
60	go	9	16	1	1	454
61	go	9	4	1	1	462
62	go	4	13	1	1	416
63	go	8	4	1	1	512
64	go	2	16	1	1	453
65	go	2	4	1	1	493
66	go	8	7	1	1	467
67	go	7	7	1	1	523
68	nogo	3	16	0	1	n/a
69	go	4	13	1	1	518
70	go	7	10	1	1	457
71	go	1	4	1	1	536
72	go	4	10	1	1	386
73	nogo	3	13	1	0	385
74	go	5	7	1	1	364
75	go	9	4	1	1	520
76	go	8	13	1	1	490
77	go	4	7	1	1	480
78	go	7	16	1	1	456
79	go	4	10	1	1	507
80	go	1	10	1	1	573
81	go	2	16	1	1	561
82	go	6	13	1	1	670
83	go	6	16	1	1	820
84	go	4	10	1	1	704
85	go	6	10	1	1	541
86	go	6	4	1	1	601
87	go	9	7	1	1	509
88	go	9	13	1	1	530
89	go	7	10	1	1	517
90	go	6	13	1	1	507
91	go	4	16	1	1	452
92	go	1	7	1	1	516
93	go	7	16	1	1	605
94	nogo	3	10	0	1	n/a
95	nogo	3	4	1	0	845
96	go	9	16	1	1	437
97	go	8	4	1	1	447
98	go	2	10	1	1	615
99	go	7	10	1	1	764
100	go	6	13	1	1	688
101	go	6	13	1	1	658
102	go	1	7	1	1	538
103	go	9	10	1	1	477
104	go	9	16	1	1	540
105	nogo	3	7	0	1	n/a
106	go	1	10	1	1	447
107	go	4	4	1	1	529
108	go	1	4	1	1	597
109	go	1	16	1	1	549
110	go	2	7	1	1	512
111	nogo	3	4	0	1	n/a
112	go	6	16	1	1	624
113	go	8	10	1	1	443
114	go	5	7	1	1	551
115	go	9	10	1	1	521
116	nogo	3	10	0	1	n/a
117	go	9	13	1	1	510
118	go	5	10	1	1	554
119	go	5	10	1	1	620
120	go	4	16	1	1	562
121	go	2	10	1	1	583
122	go	6	13	1	1	485
123	go	8	4	1	1	635
124	nogo	3	7	0	1	n/a
125	go	8	7	1	1	765
126	go	4	13	1	1	415
127	go	4	7	1	1	471
128	go	2	7	1	1	546
129	go	5	10	1	1	496
130	go	2	16	1	1	409
131	go	1	16	1	1	502
132	go	1	7	1	1	393
133	go	5	7	1	1	477
134	go	9	10	1	1	378
135	go	5	4	1	1	523
136	go	4	16	1	1	431
137	go	5	4	1	1	636
138	nogo	3	7	0	1	n/a
139	go	4	10	1	1	693
140	go	2	16	1	1	482
141	go	5	10	1	1	469
142	go	6	13	1	1	505
143	go	9	13	1	1	447
144	go	4	10	1	1	450
145	go	6	13	1	1	479
146	nogo	3	7	0	1	n/a
147	go	1	4	1	1	978
148	go	5	13	1	1	565
149	go	5	10	1	1	553
150	go	4	4	1	1	523
151	go	6	10	1	1	455
152	go	4	7	1	1	519
153	go	5	4	1	1	512
154	go	5	13	1	1	551
155	go	6	13	1	1	381
156	go	2	16	1	1	650
157	nogo	3	13	1	0	437
158	go	8	13	1	1	291
159	nogo	3	10	1	0	329
160	go	1	10	1	1	488
161	go	9	16	1	1	735
162	nogo	3	13	0	1	n/a
163	go	2	7	1	1	981
164	go	7	16	1	1	503
165	go	6	7	1	1	603
166	go	6	13	1	1	518
167	go	2	16	1	1	621
168	go	2	16	1	1	469
169	go	8	4	1	1	556
170	go	8	13	1	1	572
171	go	6	7	1	1	517
