onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.015	vp	1	1.404	iaps	4652
21.160	6.016	vp	1	0.656	iaps	4623
32.458	6.005	vp	1	0.549	iaps	5811
48.538	6.008	dn	3	0.919	iaps	2715
61.619	6.010	dn	3	0.589	iaps	6370
74.695	6.017	dn	4	0.651	iaps	3300
90.796	6.016	ip	4	0.658	iaps	7400
103.495	6.015	ip	4	0.751	iaps	2341
116.993	6.016	ip	4	0.808	iaps	5450
133.077	6.011	vn	1	0.397	iaps	6210
145.844	6.009	vn	1	0.831	iaps	9470
159.211	6.007	vn	1	0.622	iaps	2753
175.294	6.016	dp	3	1.989	iaps	4659
189.277	6.017	dp	3	0.843	iaps	8080
201.477	6.016	dp	3	0.644	iaps	5660
217.575	6.015	in	4	0.614	iaps	6311
231.072	6.004	in	4	0.747	iaps	9265
243.743	6.009	in	4	0.860	iaps	7361
259.809	6.007	vt	1	3.563	iaps	7175
272.881	6.012	vt	n/a	n/a	iaps	6150
285.976	6.017	vt	1	0.493	iaps	7004
302.076	6.016	dn	4	0.854	iaps	9520
316.673	6.016	dn	4	1.907	iaps	9500
328.271	6.015	dn	3	0.600	iaps	9600
344.341	6.009	ip	4	2.154	iaps	4614
358.208	6.007	ip	4	0.685	iaps	2346
370.480	6.011	ip	4	4.000	iaps	8185
386.557	6.017	vn	1	0.955	iaps	6260
400.358	6.016	vn	n/a	n/a	iaps	2692
412.772	6.016	vn	1	0.654	iaps	9415
428.870	6.015	dp	3	0.809	iaps	1620
443.740	6.009	dp	3	0.985	iaps	7270
455.006	6.008	dp	3	0.612	iaps	2331
471.079	6.011	vt	2	0.458	iaps	2381
483.973	6.016	vt	2	0.767	iaps	2890
497.273	6.017	vt	1	0.759	iaps	2493
513.372	6.016	in	4	0.677	iaps	9452
527.756	6.012	in	4	3.942	iaps	6244
539.522	6.010	in	n/a	n/a	iaps	6315
555.588	6.028	vp	1	1.925	iaps	8350
569.973	6.003	vp	1	0.807	iaps	8400
581.756	6.016	vp	1	3.780	iaps	5260
