trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	10	1	1	484
2	go	4	7	1	1	412
3	go	1	4	1	1	204
4	go	1	10	1	1	251
5	go	5	13	1	1	246
6	go	1	13	1	1	269
7	go	8	4	1	1	243
8	go	6	13	1	1	334
9	go	5	13	1	1	240
10	go	7	4	1	1	295
11	go	7	13	1	1	237
12	go	9	10	1	1	256
13	go	2	16	1	1	256
14	nogo	3	4	1	0	310
15	go	8	4	1	1	273
16	go	5	16	1	1	253
17	go	5	13	1	1	264
18	go	6	10	1	1	354
19	go	1	16	1	1	299
20	go	8	4	1	1	535
21	go	9	10	1	1	415
22	go	8	7	1	1	439
23	go	2	13	1	1	259
24	go	7	7	1	1	344
25	go	6	7	1	1	289
26	go	4	16	1	1	227
27	go	8	7	1	1	255
28	go	6	16	1	1	314
29	go	8	7	1	1	309
30	go	2	4	1	1	463
31	go	9	4	1	1	253
32	go	8	7	1	1	344
33	go	9	7	1	1	294
34	go	5	4	1	1	242
35	go	2	16	1	1	269
36	go	4	4	1	1	332
37	nogo	3	4	1	0	263
38	go	5	10	1	1	240
39	go	5	10	1	1	237
40	go	6	16	1	1	272
41	nogo	3	4	1	0	269
42	go	2	4	1	1	312
43	go	7	16	1	1	245
44	go	5	7	1	1	293
45	go	7	10	1	1	311
46	go	8	13	1	1	218
47	go	2	4	1	1	279
48	go	7	10	1	1	391
49	go	4	10	1	1	272
50	go	1	7	1	1	431
51	nogo	3	4	1	0	270
52	go	7	10	1	1	313
53	go	4	10	1	1	300
54	go	6	16	1	1	243
55	go	4	16	1	1	69
56	go	8	13	1	1	231
57	go	8	4	1	1	364
58	go	4	10	1	1	391
59	go	1	7	1	1	303
60	go	9	7	1	1	337
61	go	9	10	1	1	296
62	go	4	7	1	1	375
63	go	8	16	1	1	326
64	go	2	7	1	1	257
65	go	2	7	1	1	461
66	go	8	4	1	1	306
67	go	7	4	1	1	300
68	nogo	3	13	1	0	337
69	go	4	10	1	1	247
70	go	7	13	1	1	218
71	go	1	10	1	1	239
72	go	4	7	1	1	263
73	nogo	3	4	1	0	259
74	go	5	16	1	1	264
75	go	9	13	1	1	232
76	go	8	16	1	1	273
77	go	4	16	1	1	297
78	go	7	10	1	1	11
79	go	4	16	1	1	219
80	go	1	13	1	1	284
81	go	2	13	1	1	253
82	go	6	4	1	1	309
83	go	6	7	1	1	334
84	go	4	13	1	1	296
85	go	6	4	1	1	262
86	go	6	16	1	1	260
87	go	9	13	1	1	349
88	go	9	10	1	1	272
89	go	7	7	1	1	273
90	go	6	13	1	1	316
91	go	4	13	1	1	246
92	go	1	16	1	1	332
93	go	7	13	1	1	258
94	nogo	3	7	1	0	316
95	nogo	3	13	1	0	320
96	go	9	4	1	1	408
97	go	8	7	1	1	277
98	go	2	10	1	1	313
99	go	7	16	1	1	225
100	go	6	4	1	1	284
101	go	6	13	1	1	263
102	go	1	7	1	1	281
103	go	9	7	1	1	325
104	go	9	4	1	1	308
105	nogo	3	16	1	0	306
106	go	1	16	1	1	329
107	go	4	10	1	1	238
108	go	1	16	1	1	326
109	go	1	16	1	1	256
110	go	2	7	1	1	138
111	nogo	3	4	1	0	280
112	go	6	13	1	1	435
113	go	8	13	1	1	334
114	go	5	10	1	1	259
115	go	9	4	1	1	328
116	nogo	3	7	1	0	368
117	go	9	4	1	1	366
118	go	5	10	1	1	409
119	go	5	13	1	1	402
120	go	4	13	1	1	423
121	go	2	13	1	1	310
122	go	6	10	1	1	411
123	go	8	7	1	1	455
124	nogo	3	4	1	0	314
125	go	8	4	1	1	314
126	go	4	7	1	1	236
127	go	4	4	1	1	231
128	go	2	10	1	1	306
129	go	5	10	1	1	227
130	go	2	10	1	1	384
131	go	1	4	1	1	250
132	go	1	4	1	1	252
133	go	5	7	1	1	244
134	go	9	7	1	1	315
135	go	5	4	1	1	292
136	go	4	10	1	1	368
137	go	5	10	1	1	320
138	nogo	3	10	0	1	n/a
139	go	4	13	1	1	370
140	go	2	13	1	1	313
141	go	5	16	1	1	232
142	go	6	13	1	1	313
143	go	9	13	1	1	250
144	go	4	16	1	1	314
145	go	6	4	1	1	468
146	nogo	3	10	1	0	325
147	go	1	10	1	1	313
148	go	5	10	1	1	322
149	go	5	13	1	1	63
150	go	4	4	1	1	228
151	go	6	16	1	1	303
152	go	4	7	1	1	248
153	go	5	10	1	1	197
154	go	5	7	1	1	331
155	go	6	7	1	1	407
156	go	2	16	1	1	415
157	nogo	3	16	0	1	n/a
158	go	8	16	1	1	457
159	nogo	3	13	1	0	312
160	go	1	4	1	1	405
161	go	9	16	1	1	271
162	nogo	3	16	1	0	221
163	go	2	16	1	1	258
164	go	7	7	1	1	413
165	go	6	7	1	1	321
166	go	6	10	1	1	247
167	go	2	10	1	1	313
168	go	2	13	1	1	451
169	go	8	16	1	1	265
170	go	8	7	1	1	376
171	go	6	10	1	1	447
172	nogo	3	13	1	0	261
173	go	2	4	1	1	348
174	go	1	10	1	1	314
175	go	6	10	1	1	319
176	go	1	7	1	1	313
177	nogo	3	4	0	1	n/a
178	go	1	16	1	1	357
179	go	7	4	1	1	332
180	go	2	16	1	1	333
181	go	9	4	1	1	292
182	go	9	16	1	1	312
183	go	8	10	1	1	329
184	go	7	13	1	1	350
185	go	2	16	1	1	304
186	go	7	4	1	1	391
187	go	9	7	1	1	277
188	go	7	4	1	1	387
189	go	1	7	1	1	386
190	go	4	4	1	1	402
191	go	8	16	1	1	354
192	go	5	13	1	1	378
193	go	9	13	1	1	397
194	go	5	10	1	1	353
195	go	6	7	1	1	389
196	go	9	13	1	1	388
197	nogo	3	13	0	1	n/a
198	go	9	13	1	1	438
199	go	8	7	1	1	362
200	go	7	7	1	1	313
201	nogo	3	10	1	0	338
202	go	4	7	1	1	449
203	nogo	3	4	1	0	330
204	go	1	7	1	1	378
205	go	6	10	1	1	331
206	go	5	10	1	1	325
207	go	9	10	1	1	297
208	go	2	16	1	1	296
209	go	7	13	1	1	320
210	go	7	10	1	1	304
211	go	1	4	1	1	266
212	go	8	16	1	1	267
213	go	7	7	1	1	290
214	go	1	16	1	1	256
215	go	7	13	1	1	318
216	nogo	3	16	0	1	n/a
217	nogo	3	7	0	1	n/a
218	go	2	16	1	1	391
219	go	2	13	1	1	345
220	go	7	16	1	1	305
221	go	5	7	1	1	378
222	nogo	3	13	1	0	303
223	go	7	16	1	1	352
224	go	8	16	1	1	266
225	go	9	13	1	1	326
