trial	response	correct_response	accuracy	reaction_time
1	k	k	1	817
2	l	l	1	728
3	k	k	1	1203
4	l	l	1	1019
5	l	l	1	1054
6	j	j	1	594
7	l	l	1	1701
8	j	j	1	1181
9	l	j	0	1104
10	k	k	1	1490
11	k	k	1	975
12	k	k	1	1078
13	l	l	1	1108
14	j	j	1	711
15	k	k	1	719
16	j	j	1	1125
17	k	k	1	1362
18	l	l	1	752
19	j	j	1	1404
20	k	k	1	946
