onset	duration	trial_type	rating	response_time	database	identifier
6.246	6.013	vp	3	2.852	iaps	4290
21.143	6.016	vp	3	3.668	iaps	2395
32.441	6.016	vp	3	1.681	iaps	5700
48.539	6.014	dn	2	1.133	iaps	2120
61.641	6.010	dn	1	2.112	iaps	6230
74.717	6.008	dn	2	1.051	iaps	2455
90.808	6.005	ip	4	1.460	iaps	8034
103.479	6.012	ip	4	1.101	iaps	2170
116.975	6.016	ip	3	1.016	iaps	4800
133.074	6.015	vn	2	1.101	iaps	2590
145.871	6.015	vn	2	1.739	iaps	9180
159.252	6.004	vn	3	2.211	iaps	2278
175.324	6.008	dp	2	1.365	iaps	4610
189.289	6.006	dp	1	2.380	iaps	8120
201.474	6.016	dp	2	0.922	iaps	5600
217.573	6.017	in	4	1.235	iaps	3220
231.072	6.015	in	3	1.159	iaps	6561
243.756	6.013	in	4	1.207	iaps	6300
259.839	6.010	vt	2	3.495	iaps	7187
272.915	6.008	vt	1	1.223	iaps	7009
285.978	6.010	vt	1	1.353	iaps	7161
302.072	6.016	dn	2	2.357	iaps	9561
316.671	6.017	dn	1	2.112	iaps	9420
328.271	6.016	dn	2	1.127	iaps	9920
344.369	6.015	ip	3	1.439	iaps	2391
358.267	6.004	ip	4	1.630	iaps	2209
370.530	6.007	ip	3	1.140	iaps	8178
386.604	6.007	vn	2	0.938	iaps	2981
400.374	6.013	vn	1	0.908	iaps	1274
412.771	6.016	vn	4	1.550	iaps	9041
428.870	6.016	dp	3	2.121	iaps	1500
443.767	6.016	dp	2	1.162	iaps	7350
455.053	6.011	dp	1	1.345	iaps	1540
471.128	6.010	vt	1	1.194	iaps	2190
484.002	6.017	vt	2	2.948	iaps	7002
497.274	6.012	vt	3	2.890	iaps	5740
513.369	6.016	in	4	1.153	iaps	9050
527.769	6.015	in	4	1.759	iaps	2683
539.566	6.016	in	4	1.288	iaps	6213
555.663	6.005	vp	3	1.857	iaps	8179
570.044	6.006	vp	2	2.151	iaps	8510
581.819	6.007	vp	3	1.107	iaps	4641
