trial	response	correct_response	accuracy	reaction_time
1	8	8	1	871
2	14	14	1	2040
3	16	16	1	1895
4	11	11	1	962
5	6	6	1	503
6	10	10	1	1173
7	13	13	1	2045
8	7	7	1	595
9	3	3	1	276
10	7	7	1	1196
11	10	10	1	1008
12	11	11	1	1128
13	10	10	1	1037
14	8	8	1	1049
15	14	14	1	1387
16	15	15	1	1666
17	10	10	1	815
18	9	9	1	435
19	8	8	1	1695
20	12	12	1	1496
21	13	13	1	1306
22	5	5	1	208
23	9	9	1	270
24	11	11	1	823
25	4	4	1	394
26	7	7	1	261
27	1	14	0	1871
28	13	13	1	1372
29	9	9	1	711
30	6	6	1	380
