trial	response	correct_response	accuracy	reaction_time
1	7	7	1	669
2	10	10	1	954
3	9	9	1	381
4	n/a	7	0	n/a
5	6	6	1	1029
6	9	9	1	848
7	14	14	1	1773
8	15	15	1	1248
9	10	10	1	926
10	8	8	1	1058
11	16	16	1	1525
12	13	13	1	1097
13	10	10	1	1470
14	9	9	1	670
15	8	8	1	517
16	11	13	0	910
17	9	9	1	677
18	7	7	1	727
19	8	8	1	818
20	9	9	1	694
21	13	12	0	1135
22	14	14	1	1287
23	13	13	1	1199
24	9	9	1	940
25	7	7	1	1043
26	8	8	1	579
27	10	10	1	1508
28	12	12	1	1001
29	11	11	1	1138
30	8	8	1	1188
