onset	duration	trial_type	rating	response_time	database	identifier
6.257	6.007	vp	3	1.800	iaps	5460
21.141	6.016	vp	4	0.922	iaps	4622
32.440	6.017	vp	3	1.277	iaps	7480
48.539	6.016	dn	3	3.013	iaps	2700
61.654	6.016	dn	2	0.835	iaps	9007
74.752	6.015	dn	3	1.052	iaps	3400
90.849	6.006	ip	4	0.935	iaps	8161
103.513	6.009	ip	4	0.942	iaps	1721
117.005	6.004	ip	4	0.886	iaps	5621
133.089	6.017	vn	3	0.853	iaps	6555
145.889	6.016	vn	3	1.286	iaps	9430
159.286	6.016	vn	2	1.142	iaps	2710
175.383	6.004	dp	2	0.826	iaps	5480
189.354	6.009	dp	2	1.100	iaps	8170
201.529	6.008	dp	2	1.281	iaps	7280
217.605	6.016	in	4	0.989	iaps	6834
231.104	6.016	in	4	0.774	iaps	9341
243.804	6.016	in	4	0.741	iaps	9330
259.902	6.015	vt	3	1.641	iaps	7705
272.999	6.004	vt	3	1.110	iaps	7179
286.070	6.009	vt	2	0.774	iaps	7233
302.144	6.010	dn	2	0.766	iaps	9592
316.708	6.012	dn	2	1.267	iaps	9471
328.303	6.017	dn	3	0.974	iaps	9611
344.403	6.019	ip	4	1.652	iaps	4180
358.301	6.015	ip	4	0.713	iaps	2224
370.599	6.015	ip	4	0.877	iaps	8186
386.685	6.009	vn	3	1.463	iaps	6831
400.452	6.006	vn	3	1.065	iaps	2688
412.837	6.014	vn	3	1.143	iaps	9342
428.935	6.016	dp	2	0.927	iaps	1510
443.835	6.015	dp	2	1.779	iaps	7580
455.133	6.016	dp	2	0.999	iaps	1650
471.231	6.015	vt	2	0.942	iaps	2393
484.112	6.005	vt	2	0.909	iaps	7080
497.376	6.008	vt	2	1.686	iaps	2840
513.439	6.011	in	4	0.715	iaps	9400
527.820	6.013	in	4	0.763	iaps	6830
539.616	6.017	in	4	0.727	iaps	7380
555.715	6.016	vp	3	1.356	iaps	8193
570.112	6.004	vp	2	1.124	iaps	8501
581.877	6.005	vp	3	1.378	iaps	5594
