trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	712
2	go	4	10	1	1	706
3	go	1	7	1	1	742
4	go	1	7	1	1	736
5	go	5	7	1	1	663
6	go	1	4	1	1	720
7	go	8	13	1	1	735
8	go	6	4	1	1	705
9	go	5	10	1	1	676
10	go	7	4	1	1	670
11	go	7	7	1	1	637
12	go	9	10	1	1	631
13	go	2	10	1	1	651
14	nogo	3	16	0	1	n/a
15	go	8	13	1	1	688
16	go	5	7	1	1	686
17	go	5	16	1	1	701
18	go	6	10	1	1	647
19	go	1	4	1	1	687
20	go	8	13	1	1	636
21	go	9	10	1	1	647
22	go	8	7	1	1	640
23	go	2	10	1	1	634
24	go	7	7	1	1	624
25	go	6	4	1	1	595
26	go	4	16	1	1	638
27	go	8	4	1	1	609
28	go	6	10	1	1	645
29	go	8	4	1	1	595
30	go	2	13	1	1	632
31	go	9	7	1	1	555
32	go	8	10	1	1	571
33	go	9	7	1	1	608
34	go	5	7	1	1	511
35	go	2	4	1	1	569
36	go	4	13	1	1	609
37	nogo	3	16	0	1	n/a
38	go	5	7	1	1	654
39	go	5	13	1	1	597
40	go	6	16	1	1	545
41	nogo	3	7	0	1	n/a
42	go	2	16	1	1	603
43	go	7	13	1	1	598
44	go	5	13	1	1	565
45	go	7	4	1	1	602
46	go	8	16	1	1	572
47	go	2	7	1	1	565
48	go	7	13	1	1	604
49	go	4	13	1	1	596
50	go	1	10	1	1	632
51	nogo	3	16	0	1	n/a
52	go	7	7	1	1	669
53	go	4	13	1	1	601
54	go	6	4	1	1	660
55	go	4	16	1	1	594
56	go	8	16	1	1	645
57	go	8	4	1	1	598
58	go	4	7	1	1	590
59	go	1	13	1	1	605
60	go	9	10	1	1	570
61	go	9	7	1	1	545
62	go	4	4	1	1	576
63	go	8	4	1	1	598
64	go	2	16	1	1	613
65	go	2	16	1	1	628
66	go	8	10	1	1	592
67	go	7	16	1	1	635
68	nogo	3	7	0	1	n/a
69	go	4	16	1	1	627
70	go	7	16	1	1	412
71	go	1	13	1	1	560
72	go	4	7	1	1	580
73	nogo	3	4	0	1	n/a
74	go	5	13	1	1	551
75	go	9	10	1	1	563
76	go	8	4	1	1	585
77	go	4	13	1	1	621
78	go	7	13	1	1	637
79	go	4	10	1	1	602
80	go	1	13	1	1	594
81	go	2	16	1	1	639
82	go	6	4	1	1	632
83	go	6	7	1	1	571
84	go	4	4	1	1	614
85	go	6	4	1	1	612
86	go	6	16	1	1	651
87	go	9	13	1	1	671
88	go	9	7	1	1	782
89	go	7	13	1	1	753
90	go	6	7	1	1	654
91	go	4	10	1	1	602
92	go	1	7	1	1	707
93	go	7	4	1	1	655
94	nogo	3	10	0	1	n/a
95	nogo	3	4	0	1	n/a
96	go	9	16	1	1	710
97	go	8	7	1	1	664
98	go	2	7	1	1	656
99	go	7	13	1	1	604
100	go	6	13	1	1	557
101	go	6	13	1	1	526
102	go	1	7	1	1	587
103	go	9	16	1	1	558
104	go	9	7	1	1	572
105	nogo	3	16	0	1	n/a
106	go	1	4	1	1	630
107	go	4	13	1	1	586
108	go	1	10	1	1	582
109	go	1	16	1	1	597
110	go	2	10	1	1	634
111	nogo	3	10	0	1	n/a
112	go	6	7	1	1	641
113	go	8	4	1	1	612
114	go	5	10	1	1	626
115	go	9	13	1	1	620
116	nogo	3	7	0	1	n/a
117	go	9	16	1	1	701
118	go	5	13	1	1	651
119	go	5	10	1	1	601
120	go	4	7	1	1	616
121	go	2	16	1	1	720
122	go	6	16	1	1	631
123	go	8	10	1	1	643
124	nogo	3	4	0	1	n/a
125	go	8	4	1	1	683
126	go	4	10	1	1	640
127	go	4	10	1	1	632
128	go	2	13	1	1	601
129	go	5	16	1	1	595
130	go	2	4	1	1	632
131	go	1	13	1	1	648
132	go	1	16	1	1	617
133	go	5	4	1	1	614
134	go	9	10	1	1	585
135	go	5	4	1	1	555
136	go	4	13	1	1	660
137	go	5	10	1	1	676
138	nogo	3	4	0	1	n/a
139	go	4	10	1	1	610
140	go	2	16	1	1	579
141	go	5	4	1	1	639
142	go	6	13	1	1	396
143	go	9	16	1	1	624
144	go	4	13	1	1	590
145	go	6	10	1	1	588
146	nogo	3	7	0	1	n/a
147	go	1	16	1	1	822
148	go	5	16	1	1	621
149	go	5	4	1	1	682
150	go	4	16	1	1	634
151	go	6	7	1	1	626
152	go	4	4	1	1	660
153	go	5	16	1	1	656
154	go	5	7	1	1	651
155	go	6	7	1	1	641
156	go	2	4	1	1	641
157	nogo	3	7	0	1	n/a
158	go	8	13	1	1	632
159	nogo	3	10	0	1	n/a
160	go	1	10	1	1	736
161	go	9	10	1	1	681
162	nogo	3	4	0	1	n/a
163	go	2	4	1	1	763
164	go	7	16	1	1	755
165	go	6	10	1	1	685
166	go	6	7	1	1	639
167	go	2	4	1	1	699
168	go	2	16	1	1	601
169	go	8	13	1	1	638
170	go	8	4	1	1	698
171	go	6	16	1	1	691
172	nogo	3	4	0	1	n/a
173	go	2	10	1	1	712
174	go	1	4	1	1	731
175	go	6	10	1	1	656
176	go	1	10	1	1	617
177	nogo	3	7	0	1	n/a
178	go	1	16	1	1	613
179	go	7	4	1	1	654
180	go	2	13	1	1	675
181	go	9	16	1	1	653
182	go	9	13	1	1	666
183	go	8	7	1	1	659
184	go	7	4	1	1	627
185	go	2	16	1	1	668
186	go	7	13	1	1	661
187	go	9	4	1	1	679
188	go	7	13	1	1	650
189	go	1	13	1	1	641
190	go	4	10	1	1	611
191	go	8	16	1	1	604
192	go	5	13	1	1	618
193	go	9	4	1	1	646
194	go	5	10	1	1	604
195	go	6	13	1	1	573
196	go	9	7	1	1	656
197	nogo	3	13	0	1	n/a
198	go	9	16	1	1	669
199	go	8	16	1	1	569
