trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	706
2	go	4	16	1	1	419
3	go	1	10	1	1	258
4	go	1	10	1	1	297
5	go	5	7	1	1	295
6	go	1	13	1	1	326
7	go	8	10	1	1	327
8	go	6	10	1	1	317
9	go	5	13	1	1	319
10	go	7	7	1	1	304
11	go	7	16	1	1	316
12	go	9	7	1	1	354
13	go	2	13	1	1	307
14	nogo	3	4	1	0	332
15	go	8	10	1	1	484
16	go	5	16	1	1	360
17	go	5	7	1	1	403
18	go	6	10	1	1	299
19	go	1	7	1	1	337
20	go	8	4	1	1	332
21	go	9	16	1	1	316
22	go	8	13	1	1	304
23	go	2	7	1	1	280
24	go	7	7	1	1	305
25	go	6	13	1	1	351
26	go	4	7	1	1	344
27	go	8	10	1	1	430
28	go	6	16	1	1	302
29	go	8	10	1	1	282
30	go	2	16	1	1	252
31	go	9	10	1	1	246
32	go	8	16	1	1	305
33	go	9	4	1	1	314
34	go	5	7	1	1	335
35	go	2	4	1	1	356
36	go	4	4	1	1	315
37	nogo	3	4	1	0	329
38	go	5	16	1	1	344
39	go	5	10	1	1	277
40	go	6	13	1	1	304
41	nogo	3	10	1	0	256
42	go	2	4	1	1	314
43	go	7	7	1	1	265
44	go	5	16	1	1	260
45	go	7	10	1	1	313
46	go	8	7	1	1	306
47	go	2	13	1	1	435
48	go	7	10	1	1	358
49	go	4	16	1	1	351
50	go	1	4	1	1	504
51	nogo	3	4	0	1	n/a
52	go	7	13	1	1	798
53	go	4	4	1	1	304
54	go	6	13	1	1	306
55	go	4	4	1	1	281
56	go	8	4	1	1	295
57	go	8	4	1	1	332
58	go	4	16	1	1	304
59	go	1	4	1	1	336
60	go	9	13	1	1	333
61	go	9	16	1	1	345
62	go	4	10	1	1	345
63	go	8	13	1	1	353
64	go	2	7	1	1	323
65	go	2	7	1	1	306
66	go	8	10	1	1	298
67	go	7	7	1	1	295
68	nogo	3	10	1	0	288
69	go	4	7	1	1	348
70	go	7	7	1	1	300
71	go	1	16	1	1	280
72	go	4	13	1	1	282
73	nogo	3	7	1	0	267
74	go	5	16	1	1	282
75	go	9	4	1	1	252
76	go	8	10	1	1	309
77	go	4	16	1	1	301
78	go	7	16	1	1	276
79	go	4	13	1	1	304
80	go	1	7	1	1	293
81	go	2	7	1	1	359
82	go	6	10	1	1	299
83	go	6	4	1	1	321
84	go	4	13	1	1	312
85	go	6	13	1	1	313
86	go	6	4	1	1	301
87	go	9	4	1	1	275
88	go	9	16	1	1	327
89	go	7	4	1	1	416
90	go	6	4	1	1	358
91	go	4	4	1	1	306
92	go	1	16	1	1	389
93	go	7	16	1	1	336
94	nogo	3	10	1	0	328
95	nogo	3	13	1	0	305
96	go	9	13	1	1	472
97	go	8	4	1	1	268
98	go	2	7	1	1	260
99	go	7	16	1	1	253
100	go	6	7	1	1	194
101	go	6	4	1	1	537
102	go	1	7	1	1	280
103	go	9	16	1	1	274
104	go	9	13	1	1	309
105	nogo	3	10	1	0	301
106	go	1	16	1	1	438
107	go	4	13	1	1	278
108	go	1	4	1	1	303
109	go	1	13	1	1	307
110	go	2	7	1	1	276
111	nogo	3	13	1	0	298
112	go	6	4	1	1	719
113	go	8	13	1	1	277
114	go	5	13	1	1	270
115	go	9	13	1	1	288
116	nogo	3	13	1	0	300
117	go	9	4	1	1	307
118	go	5	10	1	1	294
119	go	5	4	1	1	313
120	go	4	13	1	1	320
121	go	2	13	1	1	521
122	go	6	13	1	1	302
123	go	8	4	1	1	409
124	nogo	3	10	1	0	298
125	go	8	16	1	1	457
126	go	4	7	1	1	302
127	go	4	7	1	1	267
128	go	2	13	1	1	259
129	go	5	13	1	1	313
130	go	2	16	1	1	307
131	go	1	10	1	1	306
132	go	1	13	1	1	387
133	go	5	4	1	1	373
134	go	9	4	1	1	321
135	go	5	10	1	1	301
136	go	4	16	1	1	340
137	go	5	10	1	1	343
138	nogo	3	7	1	0	312
139	go	4	10	1	1	298
140	go	2	16	1	1	259
141	go	5	16	1	1	275
142	go	6	16	1	1	298
143	go	9	10	1	1	301
144	go	4	4	1	1	275
145	go	6	10	1	1	327
146	nogo	3	16	1	0	343
147	go	1	10	1	1	335
148	go	5	16	1	1	299
149	go	5	7	1	1	232
150	go	4	10	1	1	87
151	go	6	7	1	1	297
152	go	4	10	1	1	281
153	go	5	16	1	1	313
154	go	5	10	1	1	299
155	go	6	7	1	1	259
156	go	2	10	1	1	300
157	nogo	3	16	1	0	328
158	go	8	4	1	1	259
159	nogo	3	16	1	0	224
160	go	1	13	1	1	453
161	go	9	10	1	1	237
162	nogo	3	4	1	0	236
163	go	2	13	1	1	334
164	go	7	4	1	1	275
165	go	6	10	1	1	298
166	go	6	13	1	1	300
167	go	2	7	1	1	370
168	go	2	13	1	1	449
169	go	8	10	1	1	296
170	go	8	7	1	1	253
171	go	6	16	1	1	336
172	nogo	3	13	1	0	381
173	go	2	7	1	1	348
174	go	1	4	1	1	275
175	go	6	16	1	1	267
176	go	1	4	1	1	259
177	nogo	3	4	1	0	276
178	go	1	7	1	1	363
179	go	7	4	1	1	301
180	go	2	16	1	1	178
181	go	9	16	1	1	360
182	go	9	7	1	1	343
183	go	8	13	1	1	334
184	go	7	7	1	1	306
185	go	2	10	1	1	267
186	go	7	4	1	1	252
187	go	9	16	1	1	303
188	go	7	4	1	1	301
189	go	1	13	1	1	330
190	go	4	7	1	1	314
191	go	8	16	1	1	473
192	go	5	16	1	1	420
193	go	9	13	1	1	374
194	go	5	10	1	1	305
195	go	6	7	1	1	307
196	go	9	10	1	1	346
197	nogo	3	7	1	0	336
198	go	9	4	0	0	n/a
199	go	8	4	1	1	363
200	go	7	10	1	1	261
201	nogo	3	4	1	0	275
202	go	4	13	1	1	305
203	nogo	3	4	1	0	282
204	go	1	13	1	1	318
205	go	6	13	1	1	432
206	go	5	16	1	1	378
207	go	9	10	1	1	325
208	go	2	16	1	1	306
209	go	7	7	1	1	339
210	go	7	7	1	1	392
211	go	1	16	1	1	326
212	go	8	13	1	1	271
213	go	7	10	1	1	270
214	go	1	10	1	1	262
215	go	7	16	1	1	290
216	nogo	3	7	1	0	311
217	nogo	3	7	1	0	328
218	go	2	4	1	1	357
219	go	2	7	1	1	302
220	go	7	7	1	1	290
221	go	5	16	1	1	301
222	nogo	3	10	1	0	268
223	go	7	10	1	1	357
224	go	8	13	1	1	327
225	go	9	7	1	1	301
