trial	response	correct_response	accuracy	reaction_time
1	j	k	0	872
2	l	j	0	1268
3	k	k	1	1074
4	l	l	1	1095
5	k	l	0	1126
6	j	l	0	578
7	k	k	1	700
8	l	l	1	712
9	k	j	0	1266
10	j	k	0	616
11	l	l	1	955
12	j	j	1	893
13	j	k	0	691
14	j	l	0	762
15	k	k	1	1178
16	k	k	1	821
17	l	j	0	764
18	l	k	0	664
19	l	l	1	930
20	j	j	1	820
