trial	response	correct_response	accuracy	reaction_time
1	l	l	1	1128
2	j	j	1	819
3	k	l	0	1177
4	k	k	1	1101
5	k	k	1	1252
6	j	j	1	570
7	k	k	1	916
8	k	k	1	683
9	j	l	0	922
10	l	j	0	1450
11	l	l	1	1017
12	j	j	1	1381
13	k	k	1	1109
14	k	k	1	542
15	j	k	0	1401
16	l	l	1	793
17	l	l	1	784
18	l	l	1	1250
19	l	l	1	1447
20	k	k	1	1496
